left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,body_to_ground_angle,body_to_hip_angle
174.03553959059914,143.79381170530124,94.18509312182618,69.0178118791311,130.05156033234482,129.66050345096485,166.30917231270513,164.4163267217978,1.0,3.905150801755248,1.2226735006650227
162.87312728532046,165.9979580577732,70.76415564670683,87.41039584651254,137.5953925831985,135.4782957635283,153.87238133286016,168.82683848915622,1.0,-4.746122393836894,-1.300180576028835
174.20183758507488,140.50558383595225,94.53928959479937,66.07505107993825,129.4675970301517,130.57427982688026,165.06134920118723,165.54123788608294,1.0,3.855830487897676,1.21398593329569
158.37360339828302,167.56371519069128,69.17227460853665,89.98103179103204,136.10534099336982,134.24601666111508,167.74684745972186,168.85675236252374,1.0,-3.926497956939362,-1.311597390428123
174.92641884999995,139.96066843609785,94.63967239224255,67.90567997137826,130.77736277087146,131.5071470859412,167.29498733471323,167.22571552590992,1.0,4.139520607350837,1.2508726989845622
159.3624883599428,168.24887754293093,72.32388805739399,89.77614325930107,136.07574703216673,136.91858447865474,168.68064913341786,170.4591574755287,1.0,-4.046010109358299,-1.349359026320077
173.1067776897916,141.3518607886423,96.35058566807797,70.97216292041857,128.70509224330235,131.37329829257848,163.9876794960771,167.15451480328548,1.0,4.337163874874098,1.2949220511959192
155.827286232644,169.87105352252692,72.944197370979,92.95392118431747,135.66146193220806,134.28350040326396,169.25806020065625,170.0087568789226,1.0,-4.335630092779499,-1.3515374859919391
176.68877069423107,139.19642716462394,99.42929842118583,75.67253304452876,126.0879337789823,128.55750662703113,161.8172589431885,165.42076663891183,1.0,4.28403236976944,1.2500236269437084
154.03920000328358,168.91826996954904,73.19082011273383,90.13077461747858,138.7784746994054,135.09514556954815,169.81149608551263,167.0936244541345,1.0,-4.350821935546791,-1.376137555862039
173.20198542426527,129.699874894868,95.72202993964501,66.45762632689299,131.02185613320887,134.39957257055863,164.64481393647753,168.79498693185724,1.0,4.247570690276381,1.33675225700774
146.44812893618936,169.08372022275813,69.5183032066122,89.74821377646606,139.35606889284642,138.07424704247313,169.6182030945343,167.95588853749965,1.0,-4.612742026944914,-1.4377548290520024
169.10694736304072,131.9644817082891,94.88817223661869,61.236720016004696,129.59180336747863,134.51816192688972,164.90447263746339,167.18387402174517,1.0,4.429090624621568,1.3666071508877513
150.9526374044911,167.36113897680804,68.80082541204142,88.52182583393704,141.14283710372737,139.16947339772952,169.28017862530453,168.22135446733742,1.0,-4.78961014160028,-1.487644865589008
167.96482543506482,140.95585751193684,94.23930554578678,70.48335320496192,129.77939752291235,134.3067914888905,163.91124384063806,167.48962364524922,1.0,5.158047774020911,1.4150859257344157
149.40835887135884,169.64509873294594,70.62076954498168,90.36917750064174,140.36680825851474,138.6521188268927,168.82015814758734,167.13397431503108,1.0,-5.180584521375635,-1.5270172411425984
162.26196296425425,142.7570044595619,90.34819446728785,75.36852120680224,132.72372813758625,133.54021687809853,164.48275136651478,166.17357039692294,1.0,5.680524989234395,1.5138849949287472
144.66680745657868,165.18447911915874,67.66804932729634,89.95082104095852,143.31792435701738,138.52886250967416,168.2823422047112,167.58191090164408,1.0,-5.250743385111145,-1.620916307062477
163.83570225085597,139.38338884450053,89.22375635502118,66.13765037474788,133.89631901593873,131.75447830784128,165.18375702931857,161.5981072662156,1.0,7.400207325433643,1.5634311837714217
156.37113377880462,163.27152336407295,73.16306373670899,87.7494466940437,141.94085985681093,139.12098471400284,169.05986032686445,167.18184893423702,1.0,-6.82183583561053,-1.6876039928477922
159.23867353522695,150.62498349792622,87.16165854792287,74.39927232677947,133.00120272336216,134.4227749642619,165.02355984205664,164.357474250249,1.0,8.753129554832363,1.6243737249759271
145.01171181236384,162.68111998581,64.84065655096721,89.28851936223909,141.24322910258212,136.93815069901268,167.81049391983433,165.37086267258448,1.0,-7.922237610635636,-1.700695166779969
152.2735897328405,136.8546887227542,80.5499461383219,61.173240298339486,136.53553650803642,136.0158532915392,166.8141201844057,164.6606188118516,1.0,10.468988759274874,1.747928983241185
121.3224616569271,156.33905352147167,40.45744121558956,82.95855599203684,142.29644712943767,136.9454757081643,167.5027537468716,164.16927585974997,1.0,-8.701516048449378,-1.7326514804125388
145.03120886494955,118.31604076514867,75.40697152467496,50.57059175701668,137.09177349465807,135.52653525387527,166.19830012428008,165.0782412716673,1.0,11.024561594132415,1.818088885026002
97.43585561909327,146.2921634678155,20.0483759263521,79.52041121496423,139.048818496925,134.38736501407172,165.03987504959986,162.35347928161497,1.0,-9.422165688593994,-1.732698594123829
142.93705501758507,100.62958996887863,71.03401711298423,40.02735033174139,136.99557666094165,138.2786765274336,164.00521872665922,167.13227448497088,1.0,14.16126505564642,1.9182012710922185
105.1718677487401,137.57126473266672,32.12521061028269,73.33754749079921,138.71689573680067,132.90801522364566,165.9155765095947,162.48455663107762,1.0,-13.447186941853543,-1.81889408052088
132.00561592285146,96.0545257290865,61.85686953791287,33.09187736627798,140.87281302071645,140.7115158055438,167.31970639540518,165.7124331176141,1.0,20.774994471458303,2.0793178921691085
105.93503106957735,132.53560266345414,36.031058656294455,68.58957203217373,139.36507731425672,135.06735539489304,166.1137320764779,162.27221712893322,1.0,-22.668989769004767,-1.9440369682611256
133.7252869536017,88.62560019925856,64.79665219147304,26.27927207851398,139.84770443308742,140.7970063300884,165.60143780480837,164.66748352077022,1.0,35.53375338126632,2.1312118490593535
105.82634430261493,133.84548856069097,33.6375127986158,67.9715615276954,142.24255660593224,136.33867674901498,167.60062422835608,161.917678156058,1.0,-31.794215002954957,-2.0523968576585943
133.83584241330252,93.99962805706255,64.87990298953211,31.36002140069104,136.8735387836773,136.56184046659396,163.40697282662273,162.52503773754506,1.0,47.42929390631477,2.0929694788280724
105.19575073218581,129.28471229587748,28.83831157243139,62.10249621504177,137.25483175181347,133.260964019818,166.26379930858832,159.2216506761557,1.0,-153.16602717272295,-2.045758183366306
138.5610887334943,94.46685011130083,70.99550922398203,40.767923540265365,135.28891685141656,136.17008472587568,163.04134549706225,162.06707339527216,1.0,779.0027724284481,2.1549458529848047
112.2975553365069,131.22482757096515,33.64962034794012,63.14023485587481,138.64601415997353,134.724126974556,166.78604088678026,159.3182166033627,1.0,84.82619682799483,-2.163069649995635
138.39603070018063,94.46457810643838,71.89901913085725,44.27861060479192,133.16246554180944,134.74977050830725,161.8038477376611,162.5854961545294,1.0,-64.242431502374,2.234174836937836
109.32607976485376,132.5809259173517,39.7911055492807,63.501444245140874,138.84648392603393,135.3002396967903,167.8619414445906,159.50753330120884,1.0,51.32462813239586,-2.2631782314088795
131.50237024860243,109.93057998991198,66.02259377906415,49.4123025389431,134.77170976811846,135.6000317530302,162.916057446308,162.45436433044412,1.0,-44.41840288897345,2.316328792267298
104.98475694020313,130.56657207574372,40.46915017955955,62.267485401387816,137.8917920622591,133.42721554503905,167.36312043958284,158.39696656507968,1.0,38.06261622640664,-2.291916965377718
131.3699147347107,121.81514753929137,66.11190197187507,55.84940067697311,132.88906069496852,136.9382795106461,160.21588063135923,162.8170694229389,1.0,-35.73590989586167,2.353826576853809
104.33651876437057,132.053512023589,42.85807100343434,63.82077392314343,137.44338456530969,133.71149637250264,166.05826100021886,157.88606373019326,1.0,29.667428428066895,-2.3809875728695107
134.81259379857812,123.60129036947217,65.78716519499463,54.20458475209046,136.50846891516386,138.61685040707408,162.17958710984797,162.89352599272894,1.0,-27.71427584430184,2.5612380404483877
110.36482971724759,131.97854206567303,40.82347937700372,61.71235823284421,138.9330443902955,135.87518899267954,166.5320019261012,158.27110309467753,1.0,25.99819420673159,-2.446774764248169
136.53892235918246,154.69350649334078,66.1531295029221,70.20380666691138,137.50117436915605,140.52923344626987,160.49151318855846,162.74833037172692,1.0,-24.6284846593842,2.681824865227083
106.64612641139686,139.22849957320508,35.724466523285045,65.95878432227973,140.05585701625103,137.32352266872073,166.46209122954056,158.1534484420531,1.0,21.252280999751886,-2.532217325702579
134.9524946613617,128.70263447913106,62.61362031110027,52.995057759413974,138.41510275671087,141.86373842717828,160.53113100222308,162.72979972759012,1.0,-26.418546901046792,2.7562801219470647
104.6241942533736,137.12120246508,31.460148530109457,62.74436755579262,141.2664608965959,138.9923793219393,166.28159529657339,157.69948355775745,1.0,19.5754632668151,-2.6302524226671173
132.10014452884948,144.20130753216415,58.76606832460004,58.84641071040852,141.20051326349486,143.2186216715124,162.18541212252507,161.91286584498155,1.0,-28.872670747414894,2.876532098409564
101.39206775138,136.1433263600773,28.93891030532913,61.4935722170608,142.0137999693433,139.5427521283137,166.57271887629395,158.29663907761113,1.0,20.420818228963974,-2.658129389445643
132.04152412328182,143.64564192317096,58.02330749068838,57.381899609734795,141.2908244520724,144.3195812871139,161.11522421639086,162.1110836290416,1.0,-27.33858662942152,2.918632547221772
101.7524054935259,133.59556806687715,27.407537942846652,59.00573974218438,142.67083187993452,140.23772079432672,166.39555509127024,157.89146214298785,1.0,19.07885066650931,-2.700019186591667
129.10449757846857,116.80047420022785,54.78871997302831,37.132055045828835,141.03120866898075,143.43350868275488,160.4427279329516,159.80982338282683,1.0,-22.38547127760618,2.8872632616210607
99.51243044731265,125.74378509350942,26.1847930538936,54.29732193376696,142.0942980318959,139.38314854569543,166.12622655694528,157.04543674699025,1.0,19.346981648252346,-2.661527068189376
129.32008584434064,112.45654570032652,55.633388554541824,38.13843983936541,139.4658075129071,141.0684166773452,160.69715205108596,160.5300494235943,1.0,-28.704822648753314,2.7124284507216547
102.02553335185871,135.93535471146652,30.692220227812953,61.401227702962345,141.2366239361989,138.9788533978532,165.44838602825024,157.38419067387943,1.0,21.972102973958744,-2.6210842532494723
132.31387037776742,91.95731339407266,60.85096655252078,33.06781865249961,137.43909988678908,139.7083789054763,161.2254429226788,161.9367707880117,1.0,-51.88018941707111,2.536878302231329
93.89344364458425,132.5620099869565,25.28395297240643,59.927501050797815,140.13095277727328,136.5543330281212,166.02507600836663,157.71688298639484,1.0,30.724157102867363,-2.498438737651507
129.87039820807945,89.15443922060085,60.901114919014816,30.337492262927235,134.4437999088392,136.86601228160143,160.50707928950945,161.23583137458417,1.0,-100.5493172942501,2.3408223240784594
102.76147949632504,128.78231067276533,29.60285670011309,58.32625702618156,138.89711400275698,133.96291691262056,167.10454128626196,157.6096568650928,1.0,37.50954671928435,-2.337577698745489
131.0033071526024,91.57048738650082,62.64283613501981,33.975469967838144,135.47555462534868,137.99107573418874,161.80536989597127,161.56378088484442,1.0,-432.42709151961134,2.279879623848161
101.93717463527089,129.5895144476879,32.00435313923677,59.11264835108727,138.56162334848892,134.8166500322451,167.24598927584077,158.1922431067434,1.0,65.297482387743,-2.2815405478413964
128.883213954225,96.73480104945173,60.627039517648385,34.574298371255786,135.52672103069264,136.13346322833146,161.87814262819182,159.83855922844984,1.0,59.99583483752281,2.1512735544522372
95.86208170924994,127.54893701761765,24.240313180259466,57.70307281744116,137.9304675727189,133.8140942516064,167.11297190197322,159.4007078729755,1.0,1205.5610636123436,-2.1344370638166534
126.08827418343257,85.98763858472002,55.50257960964657,22.056892405691954,138.95970636143832,139.65726579426618,164.33350501113284,162.4213101181995,1.0,34.373649875417,2.136860835571696
87.88837483654606,128.7869774648517,19.292443824829032,63.615455677036216,138.5944596866509,131.1061033753374,166.9404864152773,159.0965165947159,1.0,-51.496001674827475,-2.020416558883562
127.11651305962666,88.79871731109513,54.16792886450451,24.40794000427918,138.98344979151022,139.76605007933557,165.95891319261557,163.2361588289044,1.0,20.44528538839475,2.01763094993683
93.1212100793031,137.67619981057126,24.029635763983663,69.44355890808966,141.31217152955332,133.670839358093,167.91680454641167,160.91635967974483,1.0,-20.067015066064215,-1.9766376486749349
143.19163332113772,100.15482150173838,70.63472489559216,36.93182751584804,135.867076922918,137.46522063352117,163.80343891904843,164.35385361931847,1.0,13.190553591718217,1.9004058384129996
102.09261990168241,152.0271766790389,30.90618534219879,80.5327920943566,139.7192808567814,134.12516165262133,167.52713879433992,162.35491057514685,1.0,-13.965774403150556,-1.8372284489397037
148.01636963694975,107.21704148005497,75.5988308755424,41.443208606085875,133.83054409710536,135.2855867198742,165.5711770644886,164.31812856887967,1.0,10.953546401911888,1.73286896842449
114.39089110500706,159.82771359974294,41.81097339022547,85.20678653402625,141.25825138473482,134.87296639176913,167.63842015420994,164.07335764566952,1.0,-10.231429320792099,-1.7529843603960125
155.99413929743332,116.4939594924511,83.10110159150422,49.636156469288565,131.73710138190003,132.49142288298793,164.1127905570785,164.03302734620794,1.0,9.459094801237837,1.6276073195390721
130.1519037782277,163.9227826509783,51.55042632429934,86.925793516372,141.2638263838402,137.40038224794824,169.15458953739528,165.79709358676962,1.0,-8.175821688313832,-1.715426344360123
161.4084850900851,150.71736193820277,88.38931675233115,69.12238045217782,130.72889385415854,130.95553059416446,163.54850438152164,162.7572628313708,1.0,6.986912327977511,1.5394251052175307
151.23060325513032,167.48648255866067,69.4229072208603,90.47891206610862,139.64929544760315,134.89334777488423,166.17977287406683,165.45281670828697,1.0,-7.129688114062779,-1.6365218237359649
165.13662258250127,137.8571735741103,90.03974590168912,70.0790719707823,130.40664979297551,134.57575335115075,163.399904488315,166.9117026432116,1.0,5.7068997991879575,1.479063557089996
136.32967286088038,165.49920445833578,58.55596901177933,87.98139826922974,138.7890590694689,134.56595649908604,166.59627763258698,165.86600524749645,1.0,-6.006828203404155,-1.5268159511441044
169.76421298931695,123.88137832942556,91.46533033169884,61.53668046302084,129.7748625928096,130.87451649271645,163.57745949508785,162.20006068755865,1.0,5.068479803273922,1.3795839620662194
133.68175068984706,169.97487429956902,59.876727245614546,89.29585509067171,138.7119620643678,135.10478890572904,167.172027007638,166.56235914921092,1.0,-5.283930418568483,-1.4788445804206816
168.10189634842533,134.8434509279656,90.50817208625885,68.57613456302278,129.75562076033427,132.57256623573585,165.07633419255583,165.5668415693473,1.0,4.221587576048102,1.3330164926812667
149.95295164222273,170.6963948197001,67.11119958524556,87.65316957265267,140.88215142157725,137.34940217815293,169.4276344842915,169.75530655382724,1.0,-4.3110601311821,-1.4437277159918256
169.37682589472294,131.3159548667088,90.9561701535409,65.0234577766845,130.32470520470304,131.57263089039293,166.038623694082,165.91273160811036,1.0,3.909040079727499,1.2952196028735936
151.35517532055425,172.64956893324623,66.21990218264406,89.62616041035392,140.17657254479514,136.43637874426796,169.8566473108581,168.46002419668437,1.0,-4.068737112170282,-1.39632374407564
174.17455989976693,135.5093549830878,95.4689044629423,64.18806702162496,127.57284901255191,129.10173808188094,165.37456245748686,164.40703468586506,1.0,4.129641673321492,1.2399244655872879
155.9588841675152,171.71960598060403,70.55972618475393,91.84137723852203,135.88347233067327,134.52200783501482,167.7728253676253,170.43461240060105,1.0,-4.447005029567542,-1.3428995047831644
173.95277730975573,144.97153974194876,91.8653714056238,67.88839862485234,130.69540365793415,128.5482874226869,165.97284029975356,163.23538639781884,1.0,3.746721551514074,1.2056519890323747
159.73816269555317,170.96265154293795,72.6831556892417,87.59267323336267,137.28309634056032,136.518457778259,155.25004546326127,169.9645197883609,1.0,-4.898897773296771,-1.3422557639603088
173.15823624204378,150.8611428077291,91.01986494163759,70.90420267153607,130.66373894665546,128.67337485766953,165.0436455802609,162.07511096237013,1.0,3.585154714691922,1.184917338288707
159.44648289912018,171.35532255599148,71.45572272881378,86.59372034298097,140.3187167889063,138.78247888834454,172.6364105726905,171.7750430685889,1.0,-3.882747497730319,-1.3006540896364482
174.1721376700047,149.30308692927179,91.50026839496411,69.78567409810564,131.89824783104743,129.66563042636673,166.01860237823533,153.37745267981015,1.0,4.141620629704598,1.215387990085007
161.25531875846733,169.85006514689678,72.483950722586,84.28098952654128,141.7020454356844,141.0674751603728,152.3131085960667,172.2988586084752,1.0,-5.15107273112886,-1.4226140802174922
175.3744749399355,149.56033354709825,92.46376224007312,69.99739995739328,131.65082771911486,129.81227327106149,166.58309077562936,164.21389507946014,1.0,3.684179262040442,1.1915555834838272
162.32236308234403,169.55161920976164,73.18064182356584,84.5572346744876,141.5169497862255,140.55013238771204,156.72672073681065,171.8475974560601,1.0,-4.97715565725775,-1.409283362319187
176.55312441336295,149.64955738867437,91.56292640667908,69.1961757345976,133.7001685337426,132.33190409114627,166.01317473900616,165.50823585772955,1.0,3.6635567949201224,1.2224824935065857
165.54681570030087,170.13196497904318,74.77137996175995,84.2157168276302,140.9629581331726,140.59738662662224,171.75801787508112,170.79138800371737,1.0,-4.080572745735902,-1.3204580695553592
177.4825585489982,146.82451383815504,92.39323311711439,66.53288761120669,134.3220514135743,133.56839428921185,166.70442079083955,164.68795327467967,1.0,3.81155398099165,1.2467724820274046
164.1929757838016,169.2717161677029,74.97719082060576,84.7804310208202,140.31543475432875,139.98078492442676,170.53891304347835,170.35334320084507,1.0,-4.071775655571921,-1.3279965978442356
176.89716189635058,146.64890286102906,92.0110191004887,65.12679260478936,134.42941408921018,133.34212464569302,166.94077166033023,165.41774229996898,1.0,3.882156046658502,1.2533741911202956
160.34914039913994,167.72899385853358,72.89611018480466,83.46109922834434,140.2759394492472,141.15708901355507,168.4299652015037,169.44699156831715,1.0,-4.061963000420498,-1.354338602147719
173.39574876606315,143.31248439060278,93.18394805755099,65.02247887366723,129.88038437874363,131.83710060855907,165.14008990754215,164.7773303173793,1.0,4.131497580883356,1.2673581677139687
156.24184488566345,168.35364088079984,71.00568069914286,85.98054468270888,139.48543330054656,138.87369958772115,167.1660130445883,168.62156202973298,1.0,-4.0977131139250185,-1.3726985553559528
172.8291889617355,139.3605555028798,94.60423799263059,61.73728705751179,129.2888850918538,134.53069236328983,164.44536528763595,165.26070231494805,1.0,4.489485503423489,1.307286700761547
153.45234409857045,170.73784012822298,71.59518440910735,89.64542933958997,138.89445870868462,137.05734712894974,166.84734841167065,168.35155295661858,1.0,-4.167988273282483,-1.3734060371099193
172.77325643568435,137.80195840639777,95.4307667586698,62.78389367242503,129.6351394261462,134.07605538213053,164.0298150486458,163.52221116150199,1.0,4.283635738847256,1.3303165863240063
146.19022134043786,169.1350642965169,65.61540457097844,88.89186228392678,141.83398421642602,137.1491372256118,168.77820909545235,168.72023364731749,1.0,-4.450746067166399,-1.422403571436814
168.86066869824418,132.6616777481802,92.53230931980985,64.06403834515916,132.8723114267464,136.04977467998341,164.50262581654712,165.11205548221875,1.0,4.528729719082593,1.4074380814347829
145.07555187929512,164.8403766379441,66.98971075462008,85.31989321032259,143.17787879442983,138.36467069903475,169.722034244339,168.58456291791774,1.0,-4.46518346785029,-1.4526591915150315
167.57487563200715,127.56392839806412,91.57794770212054,57.34032609330129,131.75821310342886,134.34229072860373,164.93772639254988,162.7984579573289,1.0,5.11251330222316,1.44413411796949
149.6268043302152,168.42048163330244,70.37008707573476,90.58360904856899,140.51087895605994,135.0532341525656,168.67118751587918,165.9439606400949,1.0,-5.526210998332597,-1.4952084178662286
165.34029647165434,137.43369246943828,88.45475134830814,64.24051335277481,132.80705453100185,134.8470834634128,165.5777130446959,165.07217034568288,1.0,5.997740577527884,1.5168331082613447
144.23943344089133,163.33008139090356,64.06031303420745,86.8581699027861,139.59114900240587,135.38068959922433,167.87654347099385,164.13418484790859,1.0,-6.538120199398308,-1.5537919810695509
158.93368229920995,123.95380536754345,83.8453351482968,54.66536857737126,133.41115655413225,131.83208114509995,164.40389626509275,161.25923989265644,1.0,7.332599064831268,1.5571668307382327
154.44836762745376,160.68448096973475,65.91567964563902,85.31037241817964,141.40624851103078,138.28416030790262,167.41432666423907,165.47658441246395,1.0,-7.41928271041398,-1.6845628058318303
155.40279837982212,112.58234488018796,80.30860157386076,44.577910511539756,136.3390415205192,134.92224620663401,165.59075791323738,163.04263023706815,1.0,9.702454679896757,1.6523723217158246
118.5730706864948,159.43687168251947,40.02339757194933,84.23583487127371,140.47838403467682,134.6588347705474,168.66864333152083,161.85962850997134,1.0,-9.250916846776256,-1.6493609829615494
153.17428689278796,104.0348604639891,77.74488788096569,38.49849015277553,138.48200781885762,137.15229153975432,166.73552428878853,164.02065107407603,1.0,11.276036514561097,1.7753928944738127
114.2462490765946,152.78103901342044,33.85237043442094,78.44340098998839,142.20150861660852,135.63674150694246,168.05733670869688,161.55016307190536,1.0,-11.591448294262264,-1.7329484587241417
149.38773050122725,97.76856570094512,75.72169730859522,37.71892070507672,138.1967232182724,139.24776941334804,165.37621313488341,165.43695181304528,1.0,13.495553190702662,1.9094503232535327
105.7047664569926,146.96914768065466,32.48267089599231,76.90626983706228,140.99861207177253,135.57070821301087,169.23233087138422,162.41655020596033,1.0,-15.823445241391196,-1.8322584123285799
139.40211293811214,96.50907492558775,67.17053773510366,33.11904200517328,140.41026970071445,142.9537006733755,165.94913625439042,166.8191234298974,1.0,16.694937882901453,2.022648884482014
99.29656750185002,136.1608686089334,26.40645182097363,69.73359709201634,141.10762191178281,134.0283484233681,167.98397649170596,159.79593461011294,1.0,-21.31621059006444,-1.8936827311782924
134.41056424835912,97.53503786566343,61.74029996068925,31.629688870199683,141.859844244273,142.315137744864,165.76446058617546,165.32177232540843,1.0,21.17163961727699,2.08508862737263
94.41650742150446,136.3139265541954,18.38415173696835,69.57233646066074,139.80315714394027,134.31774169072156,168.1096477232679,161.089913897637,1.0,-40.89668436269728,-1.9772676761947987
128.41143694176165,93.47850098585168,59.01736053300856,30.50955741950669,140.59369917538194,141.14210152482426,165.7851607076525,166.16718097003394,1.0,86.29884520875629,2.1908150552043892
92.82521749594646,135.33968163720016,13.682248778587121,66.77970549627936,141.31558670221878,134.8240890839431,168.04417541305466,161.8808260950299,1.0,-340.2556561492864,-2.098962357712325
124.66998385753747,92.67675033855627,56.665698455134425,30.999907165677694,140.15006023496323,140.85953071174808,164.81163448125437,165.09906959691068,1.0,-273.1670086837559,2.283254827373402
100.23051380078235,134.2581248563576,25.64079809084742,65.27640758439206,139.9146355476421,134.33149409539695,167.87848801491657,160.60352909926215,1.0,82.35073161996098,-2.165187417941178
120.05301405245098,89.25330799388146,55.61903862035554,29.688776928365286,134.58856552161666,136.403971547117,160.83355163274973,159.24093023325244,1.0,-50.124453135639385,2.2511340505455575
100.25588883753989,128.61686160447073,24.791392901974014,60.91162444012919,138.06399520703587,134.89904679801782,166.31181814129687,160.43460731375507,1.0,46.86392439399656,-2.217202011007462
119.39528801360692,96.3082438191073,53.74565711977824,28.849953452210798,135.3009635035496,136.9655505517916,161.09897684138147,158.89069012093503,1.0,-45.8199865982288,2.351395149593502
90.98204774006022,125.03907669590077,23.508057094911408,60.100015027138625,138.32503068947312,132.23937722631075,165.81442365944915,157.5540681711886,1.0,28.21546100561679,-2.289228088760134
117.85826235014812,105.03935292299887,50.48600175416595,32.33402830236224,134.58002809075364,138.6283903177322,161.0695933635509,159.5406849532145,1.0,-25.981279375801662,2.4312407272181757
91.71737949807961,123.02399503910706,21.54961570380674,55.54177142904505,139.88636526135357,134.2841369638704,166.7059159574431,158.30841028414233,1.0,21.589302926408298,-2.3950064992899036
120.28256581633812,103.97029286062859,53.217078175768286,29.9049564297602,134.93703320327765,138.82521328576956,161.35780800636107,160.27177568942236,1.0,-22.06181809440675,2.4823173666156113
96.81751857815644,123.33890018538925,31.26444335931718,57.93864471785463,138.91850672276763,133.2061505693067,166.64924426353156,157.66037718811083,1.0,18.47532503186815,-2.400917065737939
121.21541563575319,112.31008979760658,54.140135687650805,40.6279628249869,133.6804417117278,137.80106557045713,159.27768413134692,159.20168758355953,1.0,-22.489305722472103,2.459517318907611
96.43860588130255,123.77505854693044,31.715410006342818,57.27362564970941,139.19191740035708,133.1809733432288,166.4863660555365,157.3764792632979,1.0,18.874708652957494,-2.433517164015709
121.2353127384329,112.331669312524,53.1633407505669,38.19603022430463,134.03313706849656,138.0951312399344,159.41732810717863,159.7592255698123,1.0,-22.190156797828674,2.4570795791532793
95.89660880772652,125.24462633516377,32.23565210951628,58.56282517546172,139.04795635850408,132.67615014086437,166.24755314660115,157.08452071959158,1.0,19.24588207061911,-2.423002612210341
118.66137778943899,104.08310486429546,49.55463967674325,29.107559230232606,134.80748222737463,138.98846483749062,160.0185465644126,160.2867982873619,1.0,-25.662341542532758,2.453528570432514
90.30158068602292,122.77610696942936,23.014741706579755,54.076199044476596,139.96287156324067,133.450391656945,166.2212751433153,157.51150910363313,1.0,22.129437078091104,-2.4267049147867437
121.74047017962377,103.80859416759002,52.493717640297184,30.10956615566118,134.85087394964205,137.33629593265553,160.39056092750224,159.06170240533382,1.0,-30.58376366751819,2.368683106329013
92.27551613841585,126.07100357985595,25.343904384454643,57.821661400611035,139.82088270060729,133.76150103249776,166.75575366659896,157.73492795816804,1.0,28.300356600757635,-2.3876079929426166
122.6920941416223,92.28167183466245,55.18496970956972,22.91413462481179,135.64810657458784,137.3377853632495,161.3073074225399,158.9786215692051,1.0,-47.941299811757595,2.2954283833147384
89.64362133627746,130.96066549280434,24.02196879512698,61.33118237200912,138.6271873814693,133.784913677663,167.581667196788,159.1545739010869,1.0,51.434420212925666,-2.2382840358006937
122.6283099084825,87.90327544146844,55.096535545602705,25.42714365000867,137.67041313103337,139.34248096007406,164.92566014410536,163.50557140079556,1.0,-283.2849897740841,2.237101112102179
82.10478215791692,130.2940412210414,12.745555443703063,61.19240305936463,137.66181772424412,133.51275825930963,165.47408624750204,159.66355214717285,1.0,71.11065834608213,-2.175996284786193
126.1566218823461,84.40215165220657,55.16519238136543,20.37199235799316,138.8892322249689,139.7447026922453,165.05518827548403,164.49143474306987,1.0,59.67414342836115,2.1636897115511395
