left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,label
111.1711850511746,118.68345642617074,3.9362767661421993,6.161688223797093,1.0
117.05294474156292,111.29116719050859,4.712088643502872,1.9778255262943205,1.0
111.17150824095775,118.68313072833833,3.9367896378244986,6.161790906836364,1.0
117.05258808626947,111.29220813200509,4.710983191924652,1.9775475913867917,1.0
111.19326297983274,118.04164580090517,3.620147932540265,5.9390690764821334,1.0
116.55154912132936,110.75362699404506,4.3257159785440855,1.4780559924948782,1.0
110.91300905598933,116.43595600992971,3.4313479288722273,5.311002378244808,1.0
116.63076093251038,110.39036237121816,4.171844572413662,0.9502322287780438,1.0
111.45231031150482,115.26796816454609,3.3810296975836636,5.32725025426037,1.0
115.36912403437405,109.79825436981137,4.243344017459604,0.9629389554877494,1.0
107.24010494937585,114.36546440923892,3.192018017761002,5.482965033124804,1.0
111.12148829228468,107.53602600231538,3.9808817570710713,0.687837937674022,1.0
106.8293681858994,113.18496518737697,3.5105668227728257,5.374678891835891,1.0
111.61275275518288,105.64251478085852,3.9323891521068544,0.6209512562017783,1.0
106.58964724282325,111.31532721838042,3.883962608001205,5.841825853583777,1.0
110.68600231795166,104.79961728640141,4.711608851288294,1.1775519617406354,1.0
103.5710827028062,107.83632586473034,4.166559249817087,6.746288187294199,1.0
108.3764835388424,99.69502617892196,6.499815330519745,1.5643099681531254,1.0
101.40728460503836,108.51964831028123,3.4334043967593866,5.779977670549462,1.0
106.66767346417345,95.87240437016192,6.734102504211936,1.152528365143063,1.0
97.27706489861275,104.44809109174952,2.6140920889458092,4.29028213971917,1.0
101.12725478204219,91.56217331661125,7.031555003730274,1.8496838668006435,1.0
89.37864381216322,94.4801045820214,2.611067406414428,3.741987947607467,1.0
95.5364905261781,88.87023834898606,7.46354190613685,1.8541580177481216,1.0
90.28832030870404,96.2707744166315,0.0370277904964793,1.663387652021053,1.0
96.0471499786834,91.94316065223568,4.790683057838124,0.4251677267845547,1.0
81.39626615047092,84.16903987077538,0.04973355663234401,0.9726604363181528,1.0
88.82310896502437,83.41515630708828,3.3592249590321583,1.4380387281507225,1.0
77.04705394475019,76.68112851396452,2.1364174410742747,3.792217424230554,1.0
83.95223957362026,80.60539469052252,1.2593119684684768,2.2019229382344037,1.0
74.64603549823494,74.71929999373882,2.078185911946604,2.891597915583496,1.0
74.6772800292847,75.75384037456075,0.9870397258539254,1.892258447781239,1.0
69.95884692766055,76.96198017966022,2.5142343722815483,1.7692734395848144,1.0
71.39222191122772,71.61339576876904,1.6691033969011653,2.7108700529529055,1.0
60.606260540112906,66.11909196290236,3.18670745599953,1.4962568817365023,1.0
63.26206821471862,63.17540973624308,1.896942940433612,2.832859541266181,1.0
59.56985765368002,63.13301783448057,1.8284744439188927,2.430984727716403,1.0
62.085027048016485,59.849693609315466,8.018443289784614,2.6540328492479786,1.0
52.41291494810716,55.70550614773365,0.3697817614972377,10.54128793642567,1.0
58.525403358822736,57.725698291818155,12.638778201717967,1.2050846053291524,1.0
50.91222649129775,52.652975540467125,0.3844148755052601,11.430421812315931,1.0
63.20348509834023,58.08514927346907,12.317359859686219,1.1274604502080712,1.0
51.50962539318461,62.09996520901067,0.8812439241782768,9.995500881118618,1.0
73.09066723010315,61.21382573690172,5.976081101135466,1.1359730106108537,1.0
53.282031833167906,49.5086381186881,0.6156344477918272,9.077666473657004,1.0
74.97628362758859,70.27541236343467,3.760189223220538,0.18042921977879953,1.0
52.3635563099438,46.96403565517316,0.9609016609995686,9.166561945818215,1.0
72.27414385654043,72.58190362592424,2.5125139875317934,0.37083506090606766,1.0
53.634825195340994,46.613275360386936,0.9428747154723479,9.15319404226004,1.0
75.1064131079586,71.99893016159434,3.362348589690654,0.656745766527883,1.0
54.42867722550967,43.33772292055535,0.6200845624955533,7.827435032118913,1.0
72.69979959704214,69.89716715720532,3.6760804404456375,1.018489228050509,1.0
53.069226785532706,43.44315423507746,0.6985823186388664,6.45245528891154,1.0
72.8362755344142,69.72735935462566,3.5212674432880298,0.8967692511443155,1.0
54.764428393019465,45.1948577904254,1.0294489132789344,6.809951469600925,1.0
69.39997758436718,68.60896679903341,2.651018366345984,0.9089252340480889,1.0
55.402098452284044,45.96208804793974,0.9897654894447784,6.132767215804815,1.0
69.84671378340488,69.18970091858708,1.9023585475082911,0.9921151008611359,1.0
52.779406522105106,46.74912247883482,0.4135568347771768,7.2761169629740285,1.0
67.54573372340872,66.17914710386455,1.2731397712791497,1.839864827173525,1.0
52.20864772225789,50.72288600581141,0.021836775308111664,6.727202843996758,1.0
66.5209014816897,60.33652005401836,3.2639386672598647,3.0775331632158323,1.0
47.01508461416253,48.50401484143379,0.2505041973070121,8.855294791941521,1.0
55.33773723206113,55.89717984760555,0.10079124375590957,3.3134833203729044,1.0
47.455445489963466,49.57382294049067,0.03035719461291873,8.07075485265128,1.0
54.09537031114008,54.13033468843553,5.886299998972384,2.2200139351675596,1.0
50.248222294113816,55.60218404032222,0.9027734272570875,8.387637177665937,1.0
54.07062371897511,54.93406261747879,6.860250540846574,1.672944916527353,1.0
56.39298471170938,65.00011118980574,1.3775355843147872,1.2021534909086737,1.0
61.084180471971926,58.318799854057744,1.3197171521533604,2.992786246693834,1.0
62.60959641813333,70.67996687335796,0.545534757300267,0.2050539992118269,1.0
65.85324763370623,64.77906212341358,0.6492680782467044,2.57356275416254,1.0
70.10387748377033,71.39435138376622,0.054396495431866816,1.2488152560709949,1.0
72.36236908378503,69.57874712882115,1.473611863275687,2.335909785425435,1.0
69.76126717105764,73.8749494555679,0.07746301936013841,1.4552052246725113,1.0
74.80106556575284,71.99606807926068,2.0587110327693177,1.9282533232157764,1.0
75.38328523002721,79.02603049695394,0.34295398104346597,0.793530199901032,1.0
79.00252557489064,75.49688562978972,0.6821628030969538,1.8247895471878057,1.0
80.74664678817868,84.17580511106306,0.5403430817294317,0.03600056752150431,1.0
86.6677240388881,79.57670659002135,1.5906375716721595,1.6783515545456962,1.0
85.34855759158508,90.02768645763824,0.24816269146333148,0.2403671812239856,1.0
91.51902162397352,85.180255595069,1.4552016297341503,1.7336636986798684,1.0
89.43198834590481,94.6357367775593,2.4542488533255553,2.9082089980189134,1.0
92.46740829218179,87.15625896652786,1.9340751775652936,0.09822740098944706,1.0
92.0176025185822,99.46797713546643,4.84725450229279,4.903693013935428,1.0
94.54861790547044,89.6188692933085,3.0071639065659075,0.5605953587884362,1.0
96.51509264319259,103.558233443557,4.631997171590129,6.074226004991818,1.0
97.5640340329963,90.0470807679529,5.661393649847728,1.7438436465896088,1.0
