left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,label
124.95343059910057,125.03371461071468,27.987586997469258,31.03453383376973,2.0
131.64528760976742,122.0417554917948,31.44730824855002,26.32326237593533,2.0
125.2804823950158,127.80975234978305,27.91956450587319,33.157957193882815,2.0
131.64120203990902,122.18192810705419,31.262931697037573,26.394135915759247,2.0
124.61489696466082,127.52854932734598,28.02935306099153,33.34083074877852,2.0
131.33460254339167,121.582170918915,31.29758412196269,26.506339070832738,2.0
124.44489924275973,124.41691280589805,27.919260942516697,31.168863952327932,2.0
131.19572809896428,121.06845739281135,31.45688913512793,26.51045446439263,2.0
124.91380014100827,123.63389851915409,28.02654086001889,31.407674301550923,2.0
130.75243635473785,119.86823011377689,31.446018172767893,26.350798553324044,2.0
123.99004068235692,123.76914029888819,27.765143846885994,31.197877288239717,2.0
127.1888795534472,117.9758861365031,31.686356020903215,26.323872005604553,2.0
124.01312617876076,127.43878292440617,27.817509264188963,33.08741084980699,2.0
126.41683948074757,119.55579427971264,31.800064132658274,26.321845355185154,2.0
123.15979151456126,126.35231920742164,27.64430842796505,32.86148008962459,2.0
127.18599164328434,117.88930243053798,32.78254000217756,26.409959657110104,2.0
124.79378306986403,125.19884603156882,27.6984993132218,33.671856584012374,2.0
126.63189130367955,117.14207692996148,33.22115216287339,26.479873141769524,2.0
123.72758250183689,129.0104871321282,27.748153935912875,32.45669951136455,2.0
124.71251716540336,117.15499212083509,32.28580375840871,26.217120593766825,2.0
116.33927222596455,123.06802551506964,26.30973935474437,32.02288411296286,2.0
121.1608997827033,113.35106524618412,31.798535870800457,25.864454221767307,2.0
118.35699457379694,118.76712656308474,26.46811373813697,28.154850514208576,2.0
126.5284002643758,111.99741073334474,33.174794509285675,26.044069393673094,2.0
112.40398615261425,109.03709448076644,25.256563958604374,26.417609258292398,2.0
114.75617130402348,109.6345062445813,28.999382545943867,24.475083769063673,2.0
107.96702969650691,109.24458857536733,24.719972266876784,23.36169151442524,2.0
108.75463746957249,103.77910431780226,27.49839381170788,21.475118997703113,2.0
102.60690477388445,98.23865210774774,23.44528613833925,21.220931852300282,2.0
103.61988020116645,99.37428046902522,25.036391613980395,21.546090892581365,2.0
93.9675731655758,95.4459724372782,23.67058170881749,20.064725459599703,2.0
94.35123696119564,89.90718770840193,24.450446863837023,21.635079594962637,2.0
88.71745968450996,89.15941583424825,23.76189137571362,18.159179114898272,2.0
87.65258303774425,86.92929673306455,23.353776010698077,22.176712113230746,2.0
88.16121157356133,83.32983199082658,24.149221701821055,19.909431709417422,2.0
83.93892676219657,79.75989628097496,23.903279155343274,22.058514227311097,2.0
78.31908662718912,72.54000675995803,25.94646917979724,20.958849924767453,2.0
78.40349792543213,73.09216464388604,25.154921509415843,23.061053997595398,2.0
70.61631936762831,69.78496215032412,25.942215281047027,20.76939152421105,2.0
69.72516163669863,70.00139999535119,25.36502438704051,26.10371092123466,2.0
70.25225014624357,63.01479690699914,26.28787821344083,19.839692720693474,2.0
64.63903059881898,64.06453633848687,26.39248023460945,27.373226607476866,2.0
63.81046361120223,54.64503477942348,26.725833845949136,21.85448782688897,2.0
59.91856108010587,61.182070268409916,28.366681884437,28.715100099268827,2.0
56.09241682394868,47.360435496864106,27.687206302970953,23.30380715217528,2.0
60.40099974414668,59.910423715074906,29.237587768553325,29.244335832145993,2.0
51.75597349423071,43.77339418577465,28.67190670926494,24.550330324232135,2.0
54.41350412557343,57.36935878233405,30.58365394199299,30.64253217336109,2.0
48.73345098491579,41.95380520248213,28.109139770477853,26.0342100913406,2.0
45.91589823427887,51.77896467656155,27.547941262695993,30.71865409124904,2.0
47.35980458675774,40.61120972629371,28.570362065920357,25.84224251126599,2.0
42.618996602065764,49.498215000190456,26.763541878477326,29.957798647874874,2.0
42.474060781303756,40.06048249958643,29.00426621392228,26.135870911429695,2.0
40.288072565184336,43.566865439193805,29.142424846934897,29.875944669008955,2.0
41.50556055203233,33.85789632486943,29.263796947932736,26.215002484561253,2.0
39.48077309236942,39.66184885936942,30.03339605905702,29.32756236919949,2.0
40.70005158113996,35.269273351193824,29.58759702800954,26.37468066002029,2.0
38.331429094711034,38.23006817423879,30.07927875232864,29.089067202693037,2.0
39.9317981108817,35.28422181343683,28.930106206991827,25.710056826813585,2.0
37.51131392620924,38.61229445379727,30.028929832255365,29.38705174676478,2.0
39.54268898719467,35.692968804690985,28.207496830959304,25.43324837671152,2.0
36.102748076782746,38.00345733267384,28.1936039092172,28.59918160936414,2.0
40.87483450599965,31.960106705706462,28.143859230659345,25.80895977338914,2.0
39.765967364534475,40.39394919145035,28.207587300460016,28.26791566922003,2.0
45.243032924142845,33.63003367781016,27.9048571155175,24.143575724098337,2.0
37.586523766276464,42.23414076237134,26.32944040448221,27.614186931891805,2.0
46.82587308238959,39.69773463343652,27.739373785203714,25.26919922815786,2.0
44.01189521962818,47.12319764525925,27.244581386567532,27.645011283996833,2.0
49.90945201556621,43.261307635071155,27.696644783272347,25.74123150931355,2.0
53.143394330896484,53.11199724478058,29.084756755551933,28.852920674571273,2.0
53.90195615798417,49.17399197845935,28.322137466191943,25.077405346497212,2.0
62.440501941178105,58.87583467289137,30.421230547274252,29.46866093575109,2.0
62.684069583103074,56.78444458076354,28.380841201139106,24.314216353413173,2.0
61.74481309579673,60.76051077141796,29.566509290818775,29.801549307073905,2.0
68.558179558974,68.32852437661982,28.538828880534886,24.65555238305801,2.0
65.51656300456085,63.55389008619856,29.35013853927335,29.115909768054003,2.0
73.34754946089086,65.87889300967333,30.336304675934,25.103354814551018,2.0
69.09035115499717,68.21811572000462,29.48182960897654,29.13528351596154,2.0
79.71520803897961,71.0392145688572,30.721438973428405,25.511636118984956,2.0
78.73349186976897,75.35306593447761,31.90621791580391,30.0458977108633,2.0
84.8575472845373,78.21921452947969,31.123802708005346,26.114168298266655,2.0
83.57979732785053,81.60144031376781,31.113401067917117,30.003048448176276,2.0
89.84314872055702,83.61273219579793,33.47847170460452,28.066579068517726,2.0
91.71720974329249,86.6926733790269,31.784574356248818,31.537323558834117,2.0
94.53574823689254,88.38774759097255,33.55976023276432,28.993497008378093,2.0
102.08500355177446,94.02115098980705,34.19666033609182,33.07656511941216,2.0
