,left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,knee_displacement_ratio,hip_displacement_ratio,shoulder_descent_ratio
4393,56.32773657974097,59.95149255755516,89.63816386064843,87.22166909648706,2.0,-2.4256370475645395,-1.8486306427799537,0.4926824587894706
4394,126.59861228871002,133.5617349460448,132.88804359248746,136.20281909662083,1.0,-1.471030134002535,-1.6991310395356192,0.9077341129803204
4395,61.37641117251964,59.61947347590796,95.34565537751716,97.3221062245502,2.0,-1.5018920623533,-2.2667678855117086,0.5102581091948444
4396,130.1750269799678,129.96792190203342,120.72958017273164,121.89372187767624,0.0,-2.645015402011928,-2.538770554171166,0.9100898582868332
4397,156.55358627682318,176.45290083950556,171.49509525213264,148.6081297883456,3.0,-5.540332228940122,-5.271402888285052,0.9931207683391516
4398,91.32488891766272,91.62715054454615,146.51402918978488,144.45348711788046,2.0,-1.215814052933759,-1.8667444227357817,0.7165571463334699
4399,157.3585949177546,160.63822448393574,172.4575201369356,177.33159024474898,0.0,-2.224758860748591,-2.143956546721676,0.9836418069541644
4400,120.07531516262436,125.51191966073873,127.71305028614442,132.74283908985203,1.0,-1.4284087633504474,-1.6898570316624937,0.8794105214923543
4401,101.99744241569984,97.63280843313144,105.892436395749,107.22640062719516,1.0,-1.780228143047649,-2.208614811432365,0.7684954447002109
4402,150.34622947542235,150.971414722981,158.23346269199624,154.06450355406903,0.0,-1.6702246602110864,-1.8671942330831035,0.967999581146779
4403,89.29265108778593,85.40262073799866,115.07406008250834,118.58144889011004,2.0,-1.4005622704864849,-2.0383044237281167,0.6934444471055567
4404,94.11385658993404,90.1740022562081,130.31119858076744,129.65934547903697,2.0,-1.2052183209562035,-1.898273255264213,0.7202932989432821
4405,135.220452171403,133.00693021982633,136.9634940985574,132.2972810939108,0.0,-1.7259062788443562,-1.999481822513251,0.9224856783619872
4406,153.93791289431573,154.18877517679633,164.92149098280836,162.0170472240353,0.0,-1.7986622570714803,-1.936092326139447,0.9753640098736084
4407,158.32738730510985,160.8003255092384,176.87755706165362,173.1131398779949,3.0,-3.264108507456537,-3.278322730427626,0.9999742816587872
4408,160.04442662666276,162.5593225150805,169.5377819317523,167.3482590618573,0.0,-1.8310841117453447,-1.984886209439796,0.9871039290372912
4409,159.22764708091816,159.09074500270265,170.25576687807518,173.72729800288874,0.0,-2.069885562972145,-1.9715465024159604,0.9838256217523876
4410,68.7018240910712,60.216936171872526,54.26724822155974,72.1634010582059,3.0,-1.868488884882797,-1.5537112103159127,0.5474385998935372
4411,112.45100021240754,119.07473309531991,126.83683694092596,130.09281449811428,1.0,-1.4593565582225132,-1.9427854218171816,0.8486084746782803
4412,68.6847568602273,71.8533820876401,101.712952257205,100.49822102034872,2.0,-2.356327430131985,-1.66279691115993,0.5754697319987785
4413,103.89614300637776,99.46881026337068,105.89073640455834,106.49490394258248,1.0,-1.7905550077855583,-2.2432614096235945,0.778800329450089
4414,157.78905671243268,155.8484203438143,167.85080696457925,169.44113526217913,0.0,-2.266084856228433,-2.140897982301867,0.9802767496895314
4415,69.1514000769229,71.40398816270412,75.22887942183944,72.97273685099094,1.0,-2.314243681777056,-1.846153424320799,0.5800677142341417
4416,160.44828030536283,158.55208511536415,166.99853467771544,169.0542700478046,0.0,-2.1122831351872096,-2.060381933692474,0.9844138629300976
4417,112.42643189587815,116.26294569547372,113.7994561485722,115.46518510780125,0.0,-1.86779039138009,-2.1302045664810016,0.8449103876903353
4418,167.52351743054035,168.0227362629179,172.54660330617057,175.27149928609592,0.0,-2.0326114223461835,-2.018140865067259,0.9943849997734598
4419,58.73011070387339,56.15443656638828,63.35623439369064,57.037800828392186,1.0,-2.277779625406864,-1.7908312350193003,0.4899053609423013
4420,170.8263294856461,168.3162773575518,169.2715592670376,163.53018586576044,3.0,-1.3443188975959506,-1.5272466219312022,0.9960057226120026
4421,56.25561246966829,54.91689263295069,94.14173482901886,94.00308079058576,2.0,-1.579442006720376,-2.3079807801010115,0.475724094889144
4422,113.13279633182928,117.32702387847368,113.2353744541073,115.09335893865143,0.0,-1.8349563684285992,-2.074455789313586,0.8485577322429358
4423,130.70926879005822,104.59643886479594,49.73116543884789,149.18658574770936,3.0,-9.075787033411856,-10.098292326817925,0.8653843554455453
4424,124.02410647515887,118.75211882260606,126.23857112319963,120.1652077870845,0.0,-2.5310585050229446,-2.330201724731503,0.8778822645416388
4425,131.28061127833874,126.8829343309131,134.74324547141467,132.73255377350586,1.0,-2.1308013667277224,-1.893255508078816,0.9045720390509288
4426,81.46793897157627,79.10909940736835,78.49830751269354,80.13655540009151,1.0,-1.751732239307679,-2.0951348032819275,0.6542268275514829
4427,49.11867844481085,53.22829677949934,87.07381875826114,84.44531852120464,2.0,-2.366041979162316,-1.6405471295587568,0.43424937634935
4428,112.36052595170868,160.04545018003097,178.85293591084786,179.2809328596604,3.0,-2.641001075984004,-3.069427792684771,0.9345849000790156
4429,111.50088750915629,114.53846332301546,125.66837972247862,129.56338623845778,1.0,-1.5036950641711797,-2.0069852473914134,0.835463963495626
4430,127.57701533525253,124.84653396038328,128.6862500669103,128.05296976644658,0.0,-2.535331827612185,-2.284124330726265,0.8960298616361402
4431,164.13847336212154,165.0773023513691,172.91607738195037,175.76696570132,0.0,-2.0110771784759964,-1.9733265980632255,0.9911095981457092
4432,48.39864901684649,53.27217783384822,85.05287949406352,81.21395537738832,2.0,-2.387082225760593,-1.6604838205387678,0.4313472503618205
4433,79.33324469129477,80.40330696098759,118.7920294370701,118.0118572040314,2.0,-2.1163514230967757,-1.4344257882268598,0.6419600584209999
4434,51.24648443023269,66.29862020023837,41.30998242055967,85.93828890062363,3.0,-2.712486624063561,-3.439168443063217,0.513339248364766
4435,43.46759754509652,38.88697481026564,85.67138398782845,85.40490466760632,2.0,-1.4361670881433437,-2.279295241031274,0.374212943620417
4436,160.09572907751212,159.0598158414435,173.33548988828397,174.86373190511316,0.0,-2.1508673012281587,-2.024161308653188,0.9845153731412496
4437,72.14675950368549,65.12893473355021,101.51444514139776,105.04767021872608,2.0,-1.3349012309903483,-2.075811178862168,0.5626399731960725
4438,145.9819413893356,145.28001308849863,157.20093563286974,157.73483493594995,0.0,-2.283005561048002,-2.166668965381319,0.9569099472678674
4439,89.25654572120524,92.53982612551984,99.40559976240696,95.3718095023753,1.0,-2.46135451672041,-2.060028294873708,0.7160659485708909
4440,95.39234133355151,117.15835431225015,114.22644316875234,119.3989072764903,3.0,-8.37892839237057,-7.211215416046896,0.8312240144399793
4441,121.12173734839924,122.26533611266622,118.83282227268776,114.5397210308884,0.0,-1.8071564837567728,-2.0464803058385908,0.8753155199481709
4442,86.17066767018501,85.30096552774145,83.65594734365249,85.27236430787362,1.0,-1.7909471737818683,-2.1563581387522737,0.6891086036664056
4443,62.03652120060397,56.50805046578055,92.13312699758929,94.19858497488676,2.0,-1.3368022043943009,-2.1027309847365863,0.4938349129622446
4444,115.0840951817548,119.8212690150211,127.49548290694544,130.5798108375734,1.0,-1.4689889895965642,-1.9397735125390636,0.8564860206158588
