left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,knee_displacement_ratio,hip_displacement_ratio
92.24001605701758,60.464795259140615,127.41489933695229,92.84211516273,3.0,-9.17807581708677,-10.615647919313298
29.257379911231308,111.18543174746337,59.50986253885468,123.87938623657018,3.0,-22.864522892497003,-18.108621898227366
42.64169316589564,54.74586255955388,95.97494536642418,81.71504480458695,3.0,-13.23779392430597,-15.16549624820302
35.01313787463775,97.65803950662853,59.808813663035195,92.88279124560208,3.0,-13.530754057046908,-10.764779465132573
15.138307690433434,48.52904566764552,58.00096678758674,72.80021954209565,3.0,-8.575761385754749,-9.915004321572711
28.74810635555897,95.83982078575497,54.57120501982596,85.76718307826953,3.0,-14.393726418240895,-11.737540961407012
26.740192325828662,49.52936301885017,66.00123803194573,79.65876562363418,3.0,-8.574633246712052,-9.924118595263929
32.63935925013003,103.76414030678873,58.93639441589088,92.43330684906638,3.0,-16.771311444851957,-13.768637483693443
98.56715452345048,61.00966706915934,91.68904420411668,91.15771634871278,3.0,-6.859640837878243,-8.036911987708368
97.95632317787611,131.593355153608,123.34777950560103,120.99349090933062,3.0,-15.026006886307309,-12.340496227250869
110.13061756853389,69.16322162174313,57.729239291950535,96.107446111821,3.0,-6.184156124888168,-7.230247080884485
106.25829799213163,145.00684902194828,134.62408572844168,131.40152010109696,3.0,-14.891935942456367,-12.285586331100475
106.93435066246673,68.21500309785091,54.64324887035972,95.43842549380976,3.0,-5.652191895780376,-6.623016407520447
109.88754143756644,147.5033400767266,136.64608043242168,131.92281856466337,3.0,-16.979628523364735,-14.029031730667448
108.17450515300037,70.63458499815354,108.03330596460012,96.8572208876302,3.0,-5.447595476525163,-6.506472546825306
135.3991376452515,151.76495446289024,156.34330746116572,121.32668656730212,3.0,-13.968946446722539,-11.520150949589025
112.57707244059003,73.74756471294762,62.00659699060869,98.70923501444042,3.0,-6.137216688817486,-7.156823123738679
137.58230084757872,152.3743678556654,161.56461611025225,137.62875659369857,3.0,-15.010811732365573,-12.343933149013331
118.56011686224294,75.45033509433509,100.95534701575444,97.96444606961742,3.0,-7.817143074050142,-9.006659253831764
133.4027337806484,153.08268301606532,157.0946844683652,142.83777293554124,3.0,-14.821529302574673,-12.244437999390023
109.90543855434224,72.66891307740455,97.24312489255796,96.75724867514054,3.0,-7.335867128852974,-8.479918985221445
103.29707741734315,134.82263526317104,128.22044323080772,62.78172913267969,3.0,-10.912414175997847,-9.023287399054238
118.38747427345747,76.28328454385147,108.26853507374932,99.0230731671942,3.0,-7.517469499193368,-8.738637041256615
111.93014285555145,139.17986713879068,137.73989001398564,127.64086521847193,3.0,-11.897579010527737,-9.729484934445
120.73992109404108,73.93049978004483,119.02768008355172,97.0428948821196,3.0,-7.36769506364904,-8.580439828119045
111.76507368649472,140.6611391996434,136.26589976619601,110.19254202057868,3.0,-12.05893281474507,-9.957655307213013
128.62060211172493,87.9694506377126,144.9809474644882,111.7622800257463,3.0,-7.595612664283001,-8.981867200117758
138.86446967180984,150.3659171965154,154.8204041630406,136.5241223035852,3.0,-9.240518052821578,-7.551436330868162
135.90194963700785,86.90470986718981,178.95484967719557,111.09312215352253,3.0,-8.325401605622558,-9.766255768095522
140.64420186998066,158.37613093985055,157.3034939284475,156.25572257735274,3.0,-9.382473825219652,-7.683090650547985
132.8843744166783,87.96013125297416,163.03797942612854,116.2227637886965,3.0,-8.891650984823334,-10.26791531028364
136.65066367039586,140.11475484216396,163.17261521647401,131.6587445801619,3.0,-8.763853809920183,-7.221281191724481
119.71419877410752,83.5077217649084,126.33325526768637,115.23222848460915,3.0,-9.13188299530801,-10.455692740184842
135.01829584998703,139.8978947496221,161.9773552045935,122.67577877282756,3.0,-8.712300694550732,-7.0767018496365806
140.53079791765225,83.06615950559737,152.03035768069714,112.88805009692389,3.0,-9.313773824017531,-10.640327166837565
127.14036349184462,144.57636339989963,153.21601043438056,155.3314532876417,3.0,-10.070724063773513,-8.129961286406004
132.694303748938,79.21487519293329,111.54811681796541,110.23107329577647,3.0,-9.689140998333302,-10.94901789797262
107.76227960687268,124.10870066324384,132.17219542749157,149.03927614855422,3.0,-6.997219253933232,-5.536164486516108
130.2751831754267,76.39800452934328,119.82203908182478,105.72569212748154,3.0,-9.850925953574267,-11.062253356170128
103.59161924032351,119.04152397410125,132.88927641657023,140.74561465987247,3.0,-6.901672621780152,-5.470873301157768
126.59119188016916,77.26043116275666,125.91856229936657,106.02930389766972,3.0,-8.94130996356891,-10.207859721894406
105.3861057674666,122.64927439217881,131.27532563086916,143.31863068693647,3.0,-7.0424421355059135,-5.5549729511905115
137.3199591222985,82.01700481113919,152.58841436531011,110.24061245886513,3.0,-8.978119353410513,-10.383873393995337
95.94874171077659,120.47789259602546,132.5618562121181,133.33866243330004,3.0,-7.396295776927116,-5.91045000157057
139.8746162395238,74.69362003257407,159.8793706117083,105.8198094824781,3.0,-10.031689644105883,-11.577720679963237
89.8150727954467,114.58727200954775,130.8301918829332,120.12858621440887,3.0,-6.118282104573877,-4.9234002348221475
143.18587097656325,87.62038562397962,147.28682255137042,116.542819260094,3.0,-8.863430082215448,-10.128969472194338
89.74092079882446,115.70669459063367,130.57756938913664,118.96191713165858,3.0,-6.210402269280706,-4.9984277454159916
137.74293278643466,88.15182707018737,143.07673579127996,116.65341500919665,3.0,-8.943379042534772,-10.166256718412011
95.67319913452528,120.84288149727062,133.0042943934221,139.06946110229913,3.0,-6.979709195960311,-5.554334697804623
137.0831714422697,88.20377017244496,135.69886570042036,114.6058221913419,3.0,-9.18524434265433,-10.361315290220787
88.21038943217428,113.61104970517295,124.05034000991795,132.11431236045803,3.0,-6.7738660619059505,-5.449339928705827
140.66324811440117,112.130189080947,139.19118374765912,145.12601441423737,3.0,-8.936872067638047,-10.045318039617502
80.05740874137909,107.78019757990516,130.01973255872684,108.24589454639879,3.0,-5.589333038258914,-4.7238404571122246
138.51768799759847,108.61747373797678,134.88684311569105,139.9685393026627,3.0,-8.146173042786256,-9.278190985008763
95.05854344736325,108.84650625990238,160.74398960028958,95.28062637182501,3.0,-5.993859915471922,-5.159730020530329
135.68663866617908,98.544870576982,130.11990636202958,129.42243445405273,3.0,-8.834804603114739,-10.113522341730718
91.79148082628673,105.96503019741036,100.91022329888904,118.97826604946395,3.0,-5.570914385568798,-5.049251914499985
135.14671955368547,95.75822195785963,136.2958324040898,117.10152566540094,3.0,-7.959476720939588,-9.218706898840356
95.05896497638754,108.42442500330023,160.10409322119148,117.94552910175256,3.0,-5.915747637117045,-4.98360939128672
134.5554541516373,97.91956534545406,124.33418000726223,117.09720421885751,3.0,-9.450441496100844,-10.829119172539528
87.27449288135206,112.21547690488389,137.23406157104773,119.79328381368441,3.0,-5.783486060672375,-4.862669079225451
139.3202170892222,93.08282859735797,170.44182706809576,117.9290047441327,3.0,-9.443190382090663,-10.906562467544811
92.7008759966074,120.2717028341147,132.5860354364273,112.01326391296554,3.0,-6.905621632493778,-5.777932445378595
125.71144382066822,101.18176128433085,140.15460154393728,143.66772151125022,3.0,-7.132417086594426,-8.314658358578603
107.57098540669199,135.60181948439305,135.1679673817732,119.69078307247688,3.0,-6.994858507296929,-6.1153535399069625
131.51454586845747,114.16656141466501,110.76951597317382,152.0390963510426,3.0,-7.590628242195097,-8.692874642300492
104.59873969929576,132.47845455780413,135.32055243701865,128.53611404752715,3.0,-7.294300229740433,-6.351258092259495
137.81106448439544,113.02510302928003,114.57596389446107,144.93356324524652,3.0,-7.4493299196848115,-8.512596161802698
98.13588452445747,127.16617294350225,133.47807010084261,127.64440547503689,3.0,-6.556319606883234,-5.692740427580382
132.00702630754003,108.52286200478022,46.825928776987304,144.65666873737524,3.0,-9.348109229716032,-10.435906862958976
102.33774152182413,128.6902995988047,137.66352243927565,126.33127170529436,3.0,-6.865357538355222,-5.861449246428525
130.70926879005822,104.59643886479594,49.73116543884789,149.18658574770936,3.0,-9.075787033411855,-10.098292326817925
102.30143240823304,131.42401415027868,146.67155927991607,114.00575739797779,3.0,-7.332693725406502,-6.2735635708250195
152.40906867013504,110.26347616032415,150.63514344090444,150.85277514393744,3.0,-13.910753656686447,-15.140460689695207
98.5006275749659,117.1741214085063,126.9616802580258,69.72268935870675,3.0,-6.085857467645383,-5.254039124821093
148.2335940225683,108.53657836052477,158.88272079579338,150.16746787074092,3.0,-9.980223872437024,-10.97004280614958
105.34504133576866,120.46463432363004,135.7452701430966,90.90986961637189,3.0,-6.722274823971912,-5.844746756627425
143.04230714157234,100.95272987202927,153.19008449182382,139.33145330926646,3.0,-11.171056776805623,-12.332182191729611
103.6055359379694,117.52697602229208,140.54753535239703,85.91027045802032,3.0,-6.803280723894647,-5.849601711333449
143.02350901034296,104.78137882851765,155.48830845524077,146.97457344263702,3.0,-9.887349970321537,-10.913506398730123
99.07379404191342,115.69542361289153,132.56726291481817,137.3551302758179,3.0,-7.317132088429962,-5.981040395294608
133.90897093893,107.25593779332046,126.7636192488376,145.7822467447873,3.0,-8.2316517516961,-9.23108171562091
95.49385874500287,113.548237919601,125.2172712282236,134.97073526639514,3.0,-7.364922272233492,-6.035897579388536
140.09091934104148,79.96658976073675,143.417085159141,111.43482750590901,3.0,-10.230488299589284,-11.514380223883729
94.34024174619859,113.06598799278075,125.25301350786154,137.52841492356498,3.0,-7.805042941693687,-6.471263688588284
139.66567136682752,82.64173648501375,167.15822673161276,114.61047844566058,3.0,-10.937305814258476,-12.284517810418286
92.3920894717168,105.5564407874743,126.66909750076559,80.06179349688563,3.0,-7.88311153648494,-6.767206174834973
144.1202652840382,68.94100630333202,176.2083856134813,98.9077014597539,3.0,-12.482883731372063,-14.011609961664119
93.26070809440367,104.58415422578781,124.06247719965802,144.85954278123504,3.0,-9.18375021498546,-7.33974291428498
146.43720678526046,72.94022958365058,178.4980570405354,102.15811851115215,3.0,-13.1109221932165,-14.666953928469363
88.61275191824518,103.66040064619523,122.77712157648173,145.61799132923812,3.0,-8.359807019082682,-6.678444402552509
143.2570824648167,84.55188600692047,160.11174129765706,117.52208829008603,3.0,-10.238448974369879,-11.448275515059578
84.87670217408748,100.13529045361378,120.61624281992896,64.14860771393852,3.0,-7.075561399933799,-6.0981187474185665
141.48567119065703,91.1001673320617,148.18388500154555,123.38397509009975,3.0,-9.206923765496335,-10.294779652386222
73.44731717355558,101.8270533685607,111.19427507535671,119.60125880902194,3.0,-7.739077489663252,-6.358067282707128
138.58798999840076,86.36932407752303,147.82947593299906,116.63841548452245,3.0,-10.247533317835147,-11.467968687274642
80.93324336603426,107.38898454722413,124.63254699787178,161.54770721203886,3.0,-7.815175332986634,-6.240016789462888
129.5661913568159,76.30339269710025,167.82092239733103,104.77836955234065,3.0,-13.286555239615902,-14.7151855479776
87.57561621344473,111.08034120777597,124.07488062812769,143.40964052909197,3.0,-7.46588869305659,-6.217488116164072
72.32042665933508,51.74331463039693,98.66160935711142,77.31997105456223,3.0,-14.622896939521809,-16.116206326655742
86.91054190793969,103.98920780398036,120.15782987280043,82.75342564339637,3.0,-6.764251634744998,-5.810599091678557
118.17592487345358,70.12879900751135,132.89396034669676,91.48335364770242,3.0,-12.422189307172676,-13.821409462921844
78.82050708923305,111.30288949574808,126.9132683682182,86.74547321515122,3.0,-6.383102527629005,-5.568667440026952
82.01844100162735,54.68216770186906,90.69674140274427,70.31115233500739,3.0,-11.196923048301327,-12.580659408571124
72.27126327196225,114.1662543583372,110.79706090248185,127.65734510694097,3.0,-8.647850783809238,-7.3574547847441965
81.64614105045473,52.28654804089521,107.3003153631654,69.96248504059969,3.0,-13.786160869725766,-15.219640310243815
72.87172779948378,102.56727325408666,111.3091668702456,115.64193257304862,3.0,-7.9875448465579915,-6.738099834771859
102.97686326970167,62.481022859375734,117.05767770841729,82.83870843870272,3.0,-10.68529681569539,-11.853678241060447
65.77119155405843,106.0673780690806,109.48499179548438,105.33210183660124,3.0,-7.469934523342796,-6.364251709989829
101.92198951170975,62.829536593213305,120.69293281396072,84.14332575975827,3.0,-11.126107867719389,-12.38915058223921
70.66918569158678,102.13680703860997,110.84807046319308,85.59157214632245,3.0,-8.255443769590936,-6.9826780554865975
99.99521237878001,65.9666184916529,153.54548536584784,79.81466376656854,3.0,-10.957236496984693,-12.15316457406036
89.4505482670926,90.26459565825942,123.29457248641106,110.3665095700275,3.0,-7.248803734867051,-5.917827187142064
108.54222884011584,63.708009106064374,164.62448440825474,78.82392205708844,3.0,-12.221427875396332,-13.594420897237125
73.70672135232437,97.71524877396833,110.27279211400317,122.02893723893308,3.0,-8.628756415569276,-7.043247534659664
110.30059263372415,62.841976723812046,136.34837899874253,82.21352222297948,3.0,-11.136824906284671,-12.392207808060927
72.97081768648947,97.93386755437186,109.99380726493635,120.3041863508351,3.0,-8.09508544803506,-6.630445786774635
107.11826202418887,78.73708755789869,130.29370228574413,99.41894080786152,3.0,-10.209766856003066,-11.304893795578666
78.35083154102956,87.52450738583907,111.6547818192446,94.08482866928428,3.0,-6.87513717775573,-5.573859317485974
104.33714642365996,63.05886864581585,174.18239908503813,86.10828873057523,3.0,-12.031428328174984,-13.386367244719288
80.92183120872899,103.96497767885242,116.79747007954809,100.83198199971007,3.0,-7.798596122264742,-6.5386025999681605
71.46661989589553,62.57655807517665,129.45616488333397,86.16327003377572,3.0,-11.499583972389654,-12.77693265230115
84.31672466424207,106.23616986162048,109.72036125865965,104.52404417567982,3.0,-7.089378685976232,-5.977017964266154
85.30869549943088,66.82816862603609,134.85702312885326,89.31832150998592,3.0,-11.589362157448315,-12.845487643933906
85.77328055777294,104.76631165351098,119.51053184555894,106.20464260351092,3.0,-7.414701612036618,-6.295149314601048
110.87504680891713,56.5134994693238,148.444057798475,79.51891915553048,3.0,-10.113910838601521,-11.186887201568737
82.78872844109749,116.70881042916723,116.34015218867886,124.01693422083589,3.0,-8.322739033695509,-7.05623286395824
95.29656361687003,55.005240678037666,124.483864489291,78.27370166646915,3.0,-10.435691759678928,-11.506483995537312
94.18507232765408,122.66471451513962,125.4562305723097,140.2403952682056,3.0,-7.814462994737463,-6.542241695160092
94.91096770104973,67.1601603797462,140.69488054233085,91.41789104998327,3.0,-13.312616990132126,-14.590991114981826
100.21094436856872,120.11582757782156,118.16381017747386,122.48952008876256,3.0,-8.280107186179665,-6.942076108496334
70.31278016398466,52.80626740510912,113.89969579800633,72.86603003141889,3.0,-12.75327961249833,-13.988877529202378
99.31847771125749,118.17692969279683,114.95545049456827,119.85404482581833,3.0,-8.852886549841042,-7.499824395624673
85.39617727323541,61.09780692545466,124.44607844142595,83.34775277031196,3.0,-12.808215099239295,-13.878322695959328
99.09063232896087,121.14323572327034,115.43111515353408,136.99208892320416,3.0,-9.026343075611331,-7.593010832065648
110.18798249469518,77.86275346396741,150.85415611711414,109.41921497794057,3.0,-11.423064748744183,-12.2993122347439
97.13246192878603,122.25639123218949,126.30125206560359,142.98081876541946,3.0,-11.199800424690403,-9.441290403638156
124.19591960232691,78.19830158085185,157.46186564751477,111.39238421388099,3.0,-10.571820311853967,-11.467758975903703
109.56846708076006,133.99948652911002,129.14076297765087,155.8118931126156,3.0,-10.458874481193996,-8.970661131356325
134.24652004173907,95.11316074094171,161.4496465703321,128.6562241634908,3.0,-10.041370352588624,-10.945832587828543
116.9223998097181,142.64101993034708,137.78102260617683,148.30701666854168,3.0,-11.093979887498522,-9.712968984923089
136.77977739647454,84.53765610292702,165.02945323164815,110.09816378597517,3.0,-12.208374711564291,-13.345883527038131
117.2631306110964,141.16628433725037,135.58362612943367,150.13454981593443,3.0,-11.096680347508702,-9.729194278820327
134.387600236947,80.55376057391585,163.1646476640176,104.5077220940441,3.0,-12.280847879955136,-13.399069205841917
111.85697896042497,136.5038429588875,129.0217074067265,121.82091971499436,3.0,-11.205695022286577,-9.987062651650188
127.04621023370116,80.02793926447636,119.73739006653663,104.27148445776922,3.0,-9.591441701902987,-10.54443367591477
109.82992438363272,133.13101199002736,125.40407048327177,137.7885892260146,3.0,-11.18408963655436,-9.797177663234528
121.82181422397026,76.10426222425613,124.34462978423477,103.44750219452773,3.0,-9.10520503921265,-10.016741671601816
99.92574451136578,120.81749799047839,119.40054250742367,124.97898081837539,3.0,-9.417352182476435,-8.152009720310494
114.82466610772728,75.93883818808396,158.76351066537254,103.85248928042098,3.0,-10.2952208951361,-11.417222201756035
97.25325099595602,120.8908398676456,116.51751623947419,122.82051449069894,3.0,-8.805388779804671,-7.604972442078072
97.08493676132983,58.38915151799998,139.2296397384244,77.07833664736518,3.0,-10.716425479111628,-11.709959934675306
95.39234133355153,117.15835431225017,114.22644316875234,119.3989072764903,3.0,-8.37892839237057,-7.211215416046896
46.15859348978079,57.18269964337627,86.71920195680035,75.69414330214931,3.0,-11.504576234481114,-12.625735702380762
95.79461296437091,117.6147248300277,116.31318893780823,115.44343846311575,3.0,-8.452555681521812,-7.31439358335229
39.157565385732795,59.278760204233066,82.3379847753736,75.33447777159694,3.0,-12.752884258833776,-14.017509845374693
96.18755231106287,115.32547002726784,114.95070086103439,115.37693462284707,3.0,-8.378972517021241,-7.226594872355426
113.6427536578316,70.35186210339789,152.41586209144074,85.95023886815481,3.0,-11.620014009714817,-12.681089825418693
98.60002885673732,130.30485569574464,114.95817690194828,151.6698960058737,3.0,-8.64595965392488,-7.424752626987174
107.80420802006836,70.6833830958831,143.4138532932256,91.60157667471675,3.0,-14.98462120541071,-16.399871260815083
112.22616457724492,136.93154193150116,136.21568425941572,149.96514733666854,3.0,-9.772595762470566,-8.337555625803393
118.08043594595024,69.13244869059794,153.76389978463797,84.18323491195919,3.0,-19.531975012213252,-21.00713249484943
120.25643192733594,161.22561758071203,132.91421395240764,143.17810558629205,3.0,-8.509011449762212,-7.403111036707685
152.83134826292664,91.9420771658552,171.36839591445187,113.70085244048174,3.0,-16.46764853433873,-17.884054026067616
126.56610900146603,162.7543366122721,153.06670698836743,135.6525722596335,3.0,-8.802200017429394,-7.68011524581131
141.77063781217825,76.03468118632443,173.54783784024025,95.19306540575997,3.0,-15.775988439249527,-16.990940214227173
122.88970593065271,160.16231478718444,149.1199272494697,136.4780140810794,3.0,-8.731037111538054,-7.622828260524397
131.4427602955098,73.88334309201645,117.31511088574696,95.26296786343482,3.0,-10.847859362148752,-11.697705828282734
117.11378019351764,155.40189609243922,144.3936764852137,136.39957788569393,3.0,-8.732355840587909,-7.630767123612237
118.75640116796136,91.37096203795764,121.16160135113816,110.38155219628848,3.0,-10.663868437547846,-11.614229651599338
109.4936619702877,148.13497896804395,139.08491008830606,135.89422948354508,3.0,-9.603424420535877,-8.43883141916364
130.59279379869585,89.79467324319718,119.06559828076222,114.20684792366745,3.0,-9.494253953650624,-10.394067513999413
106.60911001063636,136.02212890756152,134.8192067157749,115.53017668102461,3.0,-9.79012705593296,-8.61329225141341
122.58849328661456,91.26694848553353,134.14085209989827,114.23820972699835,3.0,-9.553230373169546,-10.571032267253889
110.55092613426403,139.9222133151648,138.67707810735456,123.94087636534272,3.0,-9.736209821587,-8.583829768679173
122.80653960379443,92.31737970570275,139.9124427178674,114.93939473636978,3.0,-9.79746767064171,-10.764812668341653
113.52995801920348,139.9659520700311,144.53948181827488,125.31893785172815,3.0,-10.204913050195907,-9.061123129157803
118.58120548547443,86.01808388606786,179.4942922733206,110.7270133517613,3.0,-9.872152215304876,-10.802025201964478
113.36439809157335,135.9988186922349,145.36318818847116,125.79453892323008,3.0,-9.65846566727644,-8.604519165235669
120.2090737633908,85.39001175839988,162.99270667191416,111.73817926924498,3.0,-9.671456470653979,-10.625615518650733
108.0110378216167,131.90725508795347,141.66780888773917,123.25346551501494,3.0,-9.830524829554705,-8.723113719766209
115.65951603722809,83.46241225504217,151.3958077654547,105.53989898714487,3.0,-9.193216707739895,-10.010745590305598
105.02800263563825,120.63479821566895,139.12913638091888,105.3521397458894,3.0,-10.284882323449903,-9.060769336965851
103.39031175730793,62.33941619102153,132.48048906122557,86.02316700358817,3.0,-8.6160112974468,-9.38836284773472
106.77825863699702,129.87310456167745,142.01282505475572,107.89718396009754,3.0,-9.68278449137549,-8.600221315050756
99.69518477211872,54.46819393872968,137.4626079088074,87.21923263592603,3.0,-8.80403243597878,-9.54398345459003
95.049007221232,127.82828158550926,132.14607750929446,109.57591815905882,3.0,-11.086937320777563,-9.823731522054196
99.85299546206652,55.95367224577484,119.91344466098232,89.11132331855708,3.0,-8.436793451499849,-9.12866703119669
97.79003786385233,131.12150006461172,134.64068744724742,108.36772466784828,3.0,-10.85379063099409,-9.654381446863756
105.01261582324173,59.64203359121148,139.20877957432398,94.98914026424121,3.0,-8.949910568868251,-9.66256395630522
99.16318269437065,131.28972101827995,137.19033799525175,106.95089563814209,3.0,-10.423702663178732,-9.24492937584998
110.63867231129363,77.00484832085891,147.92671252772783,109.63236955553295,3.0,-8.949178521735476,-9.628613728394253
115.60727016318498,131.5504502644131,147.33469827561382,86.70621029136636,3.0,-8.835202778032174,-7.827990565936776
103.53867298386511,77.03994660245677,141.11601704176223,100.55608952297106,3.0,-8.172700913304208,-8.788975014034378
116.9284774569014,130.84682754757165,147.90941602427924,126.37821638288885,3.0,-8.596409402746689,-7.436042136496257
117.72826078909698,94.49202667509311,175.3182433427356,113.45372279634738,3.0,-9.213324916115328,-9.902230149597068
119.90975383816865,146.05353405974907,150.48263963685793,169.46328967153713,3.0,-9.791565618271376,-8.469617123816436
132.83712162684657,92.1929450152621,146.79444104624267,114.07636571293189,3.0,-9.946816660215672,-10.682659781361089
111.36893419679987,137.30578072294895,147.4504899727551,124.68558266385251,3.0,-9.86289300618014,-8.769749435070715
122.80008621063467,103.63159383703129,152.08171614790746,121.84271405365469,3.0,-9.594741267203966,-10.301638049345668
108.08159705522291,121.71732620490764,143.56699044913398,89.62106424577031,3.0,-8.830055902024775,-7.878288519993582
129.24533785022834,90.25491741751232,171.42792952857562,119.01558929111265,3.0,-10.162421230780936,-10.984440615197613
107.62987349300883,121.22453045505014,139.2086682265272,95.41445033902052,3.0,-8.667261266735897,-7.719946907006916
124.87038225552288,72.51565821900385,169.30653944079572,97.25579984046675,3.0,-11.063736638001638,-12.079710126232769
107.87916015689161,136.3902125360406,139.3876596580431,147.3975466708159,3.0,-10.809933675153612,-9.622128535776536
108.70185199950933,62.94950391021835,105.79781482247144,91.84663802464593,3.0,-9.877906765128172,-10.601974814938261
104.72026180511351,131.28452268715586,132.37832682155656,136.1824905767008,3.0,-10.22136393695148,-9.181804817919643
108.2159860099118,60.92351421240677,155.0719860264024,88.84087182248705,3.0,-9.86404405318781,-10.673638666657618
104.16102245161778,130.23764089409235,131.3696229939543,135.15942422598093,3.0,-10.500237665577666,-9.434246343426802
113.04026240650062,60.909562252530804,115.88750256873777,88.4091590781318,3.0,-10.90450422124313,-11.711406569922271
103.40427364517876,129.96481322749895,130.49105764769138,135.81027714783283,3.0,-10.666292801767431,-9.608475290211716
125.54925228481683,70.90719843196524,176.34808185380243,95.71690594107558,3.0,-11.186744196525588,-12.183890441572263
108.75194046275445,135.27621511724766,137.52441044591635,141.33393299322526,3.0,-10.11864656243747,-9.103881369781979
132.34507936102128,81.74748491186317,157.56181693249303,106.61059116682945,3.0,-11.190495468143919,-12.27248328610706
112.34852792436057,136.13783449510564,147.32802864929,133.07063447045277,3.0,-9.750772543117668,-8.673928488859778
138.95374982760612,93.28005513767376,154.11579885969041,115.80750018557187,3.0,-11.08433399205383,-11.8503514530979
106.30591958061355,121.19260347707707,143.13146699217836,87.8277636436857,3.0,-8.234738950416165,-7.339649525229067
138.7713871364874,91.809394611736,164.7050943175576,115.85943642619257,3.0,-10.903670145082762,-11.635803363835041
113.83972897941894,125.93972292340558,149.12364388356832,128.73600930606378,3.0,-8.245534859368185,-7.137498948311843
143.16338533845487,105.3626917412929,130.01069151784662,122.45086980240337,3.0,-9.978273214974683,-10.80052936299417
112.0822599544504,139.09058223356533,148.94786869728813,118.61438764578341,3.0,-7.980717549753903,-7.012653290135314
132.47554525728015,101.04757711266664,134.64362608282505,127.37368927221797,3.0,-8.787012844718127,-9.539558532567236
109.39733333193345,128.0162329936319,139.41426120022385,116.25443801181333,3.0,-7.704343173663833,-6.794515419167292
130.36263770044644,92.28421487489341,129.1308459944003,117.13733506484992,3.0,-9.351174317531134,-10.230035782649539
106.84528744272973,121.68952129478804,142.595389581995,113.926751933348,3.0,-8.004495520169982,-7.001293080619681
130.1721469949814,103.3778404759631,119.20845072864981,123.6089344797694,3.0,-8.911105071902163,-9.697263683979843
96.28264136358462,116.8010368669065,135.30792217861367,119.92172406392066,3.0,-10.30749825777939,-8.992829216697155
132.62332919713396,102.12643296464216,111.94941258436742,122.77262220593988,3.0,-9.210084742196972,-9.974576728845008
98.70566657839954,119.75233584027448,135.20579331781954,123.01619300201646,3.0,-10.77036404128644,-9.427811457673037
134.20643619592187,103.16996279450935,117.22876690165687,131.14401163297822,3.0,-8.897889611889747,-9.688408442977993
