left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,knee_displacement_ratio,hip_displacement_ratio,shoulder_descent_ratio
88.66088470063407,85.69708436987162,84.40511301631312,85.97027641205047,1.0,-1.8279417323324552,-2.160077499139571,0.699148274419196
83.72823710766231,86.8492660452713,88.98046444969285,86.27656809945181,1.0,-2.616776406959941,-2.2923050135795475,0.6855247335282457
87.18295220702423,83.58012933362967,83.75308189984818,84.48178979055986,1.0,-1.7695132069238046,-2.0958778757485823,0.6858038412659526
82.5151067914554,85.97433505583561,89.15276607723877,85.45932421633947,1.0,-2.6585572150203602,-2.320179645799398,0.6789661377487162
87.04155431439636,82.64633867698383,82.80823746440252,84.79338887988628,1.0,-1.8390663074122569,-2.1539709126185387,0.6835476047722233
81.36858876951106,84.24179047325899,86.88722764868994,84.12065086867254,1.0,-2.656960500753769,-2.32560212987223,0.6712880718137662
86.38661653951664,82.88999697076484,81.0981862367319,83.79187950588572,1.0,-1.8577656588662999,-2.168622501918513,0.6825784225605033
78.95158068578338,82.77507077501645,84.41714386252224,81.3370360240082,1.0,-2.6216879955133665,-2.282741841050525,0.6574803053836643
84.0922242115656,79.38011549081948,79.5876080721023,82.01664717326703,1.0,-1.7971220849826701,-2.1045543635070834,0.663484847812659
76.58737259184826,81.77512321582111,82.74938332287024,80.39299523777211,1.0,-2.6033395498104346,-2.2543812558309586,0.6471866833499413
84.56047012265984,78.80489592618707,79.74731468569642,81.66406781913541,1.0,-1.8021380497329873,-2.105219320448639,0.6626271540923774
76.40251124428337,81.49554446322452,82.28375772605683,81.53060085287542,1.0,-2.5729442357948455,-2.2399928162101705,0.645193367405252
84.67896333665594,78.55798762346956,79.85320279139005,81.43867939788379,1.0,-1.8131736425286316,-2.106582535186576,0.6622855990249672
76.65137074693268,81.30829332226365,81.92966728845916,81.11379800428949,1.0,-2.559996628691496,-2.231724879809443,0.6451892058973194
84.85400451365112,79.79171653162959,79.69662688164024,81.3870227927002,1.0,-1.8093838127988686,-2.0859774706404908,0.6669170439778943
77.5306292989147,81.74173165597256,82.03258838168306,81.3986179547734,1.0,-2.573629532666111,-2.252707554350324,0.6497382722212426
86.04088578719762,81.64351372111062,80.47549408681664,82.46943464028999,1.0,-1.8397854404768519,-2.1084229795795775,0.6774982711156512
79.31796414289427,84.67928686504857,83.4243665463854,80.98502362507452,1.0,-2.6734670373741833,-2.3575647135778137,0.6652845685486309
88.51036010001648,83.68243028419694,82.53973390077033,83.47564628903274,1.0,-1.8028159786176814,-2.0631146568865173,0.6904984552279951
81.57435033182098,84.31486310253572,85.79848041616971,81.7703229524897,1.0,-2.639795994974337,-2.335560134980193,0.6713872708008883
88.00181963343671,85.21333795429048,83.31068518571318,84.35139854833642,1.0,-1.7940423820387514,-2.059852140829528,0.6945195719137494
84.19475490057151,87.21496654444694,88.14136510285385,83.34430793712801,1.0,-2.6642905418577816,-2.3678632801021258,0.6886897599411523
87.42826413709355,86.59780359503705,84.36844990980097,87.92599251752985,1.0,-1.766530125363305,-2.0242749040948484,0.6967132162706228
84.52189488748284,88.58209685575402,90.24823041282792,84.97471429393994,1.0,-2.664947465211603,-2.3802275974317957,0.6941368522966165
91.85493840336858,89.029717909718,87.33939590754393,90.26932287217107,1.0,-1.7980526835548614,-2.0446212025398047,0.7172344484518539
86.44394925523376,89.43737862876765,91.23637360651496,86.64732227469663,1.0,-2.639652569633453,-2.3494545958922783,0.7023600831673888
94.41439408200391,91.38222061071919,90.91846276837363,91.1875023295061,1.0,-1.7985095119805452,-2.0453440576439066,0.7318761154760388
89.50115875293228,92.48307462302282,93.25972082920433,89.60513768131538,1.0,-2.643987138366952,-2.352529560850354,0.7200250037204468
94.49174643829045,92.27065750727779,91.99119414615379,93.62548649321964,1.0,-1.7837489706069243,-2.0375410146065716,0.7356998160526598
93.84618424974076,95.15179746408297,97.47652150595823,91.41695949509892,1.0,-2.5731226715825595,-2.3111422661758234,0.740315242857951
99.51840374073878,95.44573993073833,94.43028168304693,95.96089199763504,1.0,-1.730898909308591,-1.991052192245871,0.7575855362815229
96.76487503583353,98.72978632656066,100.6383150720021,95.74400946960783,1.0,-2.52217079004035,-2.2792026750099383,0.7581914512198409
102.93836640190666,99.5402558764215,97.63983942698071,100.95006794572527,1.0,-1.7875927077934777,-2.0355973699970926,0.7794157295191675
99.64002196033348,102.89586824268751,102.88020230290378,99.89732626630347,1.0,-2.5056224125321487,-2.2590689253772682,0.7771519172669418
106.33599683757045,101.97574876938303,100.53987658331475,101.7711779064392,1.0,-1.8010069417056163,-2.0444571798582207,0.7958026809127715
101.7995588371322,106.76202001782306,107.19202397033611,105.3420353408208,1.0,-2.4553192833883504,-2.1962252024856563,0.7926026250592083
108.19211271417777,106.3072922798893,104.0317597090566,105.9081218965781,1.0,-1.7526984062849866,-2.0019793655103406,0.811293412673533
105.78593686354385,109.77520967908482,109.95617562166582,108.06984305279022,1.0,-2.4545942150527122,-2.223268816734501,0.8110685077868452
111.76461922691911,110.78955812307919,107.28502444624053,109.5359532726243,1.0,-1.719409612347031,-1.9377297629607249,0.8297660850152033
111.11996724143745,113.42475885426559,115.14972728086877,110.62851411143747,1.0,-2.5295415429259633,-2.2985502458497855,0.8346978096638346
114.75938278574775,115.18654952656094,110.10388533390206,113.39952097599031,1.0,-1.6305611881610291,-1.8381221788802864,0.8461617539645125
115.937587963965,118.51477233111216,120.23787703991208,117.10757289602529,1.0,-2.4556345802076587,-2.246944930779233,0.8566847894361476
113.70262522923916,116.40150130809803,112.59178880347397,115.26629135903968,1.0,-1.5741383499663564,-1.8002314919604498,0.8460968938060561
119.91580583240197,121.46052710007325,120.81988776662162,121.55086325987142,1.0,-2.389503155728606,-2.1876867373417546,0.8716661863148476
117.39225592781686,119.40969626508362,115.47236567346575,117.9215647962832,1.0,-1.5279224885115528,-1.7415290544530873,0.8609836056343856
120.61717676810383,119.4083357401048,122.41057647181692,120.86242269679391,1.0,-2.3108808800887117,-2.1117211632365427,0.8686542265395856
119.8224415715307,122.58006181384752,119.15103749563538,120.58768187906101,1.0,-1.5036080204473492,-1.7107021538804195,0.8729361693713421
124.00530611694442,120.73696852230626,124.63954777568428,122.0077631476244,1.0,-2.266727623464451,-2.0994977492326727,0.878897252669978
123.63392134703403,123.78330248270984,119.35357150953122,121.49733761255351,1.0,-1.4818561798299854,-1.6950478830654916,0.8831260453461095
128.77933517812443,125.63783109964868,128.5023605371849,124.59327073268261,1.0,-2.227695664295361,-2.0811255634884027,0.8977462208405443
124.68052920340854,126.63482691300871,121.45054567874917,123.48665668339443,1.0,-1.4602497127412144,-1.6728046043324505,0.8913032554883682
130.98733280622594,128.36591603342512,130.19754981361493,126.99128288645903,1.0,-2.1900954608142933,-2.048726994698905,0.9070016806830901
127.06892448727557,127.71121266259148,126.57405505103624,124.09452848948457,1.0,-1.4737012192344516,-1.6711486341587833,0.8978381512460759
132.7797256153337,129.11348691679078,131.39616768270145,128.05254362931916,1.0,-2.1746225132011476,-2.034542202337403,0.9116361764352802
126.79172175893304,126.95619813839812,127.07758401275723,123.27644377149775,1.0,-1.4485383477351055,-1.6378328114733813,0.8956782287566578
133.99966775477483,128.51655298899863,132.55386683194686,127.88171628375848,1.0,-2.1558002369980325,-2.0214661592735204,0.9129055054941795
127.51030683485698,127.49279137555824,126.95121647226857,123.7614867686156,1.0,-1.439345459767983,-1.6218287333606816,0.8979742739011018
134.64635622898248,129.41644631422236,132.6231950613307,128.89480222326185,1.0,-2.1665093982509647,-2.0323037670807365,0.9156666963720417
126.69298074989916,127.57756583568928,126.06999535385172,124.17830123300094,1.0,-1.4389900663428343,-1.6198556102021087,0.89665011274729
134.53152726640687,129.92559999202527,132.65498889923467,129.2857016407111,1.0,-2.1805493570022385,-2.043617555054361,0.9163567685743073
126.74988210413349,127.8193137852617,125.59868382774074,125.08133504178441,1.0,-1.4440245536387695,-1.6203121219267795,0.8972540526626471
134.76660662817858,129.82186173400373,132.37105225987287,129.7708172293933,1.0,-2.1955088057056904,-2.063071243222288,0.9167521314366576
126.80832631909782,128.26848742051777,125.34296717143741,125.84335002896465,1.0,-1.4569524767006314,-1.6347324352886115,0.898317653818614
134.8726239991888,130.14529332568404,132.26382608457791,130.23881023250476,1.0,-2.204953841881927,-2.0710239697270882,0.9175293146675755
126.9185488261578,127.32346909934272,125.60716859661392,124.71631726224565,1.0,-1.453294784898704,-1.6322173863452698,0.8965975499096751
134.49416792191994,132.52787215285667,131.84090541788564,132.7233379587147,1.0,-2.1743365125802994,-2.0472177012794903,0.9203959977713007
126.46370027215609,128.41038469269975,125.47026813179504,125.1426059869162,1.0,-1.4741434482059337,-1.648041035603137,0.8979648175052845
133.66745530539404,131.48012094890353,131.29346227653878,132.3141883950608,1.0,-2.1798097998701333,-2.0468242931550082,0.9172308326139857
126.40505087062913,128.44267956106827,125.21308961647554,125.11066826318486,1.0,-1.488899941197361,-1.6638098194398236,0.8980693661560021
132.37067919564953,130.72023087160306,130.4809501201643,131.87990751818302,1.0,-2.1749262419547324,-2.035880167792454,0.9136114623219583
126.17670797392225,126.6391216931368,125.17878538766794,125.10611312000455,1.0,-1.473560052242888,-1.6520820819828788,0.8939032246176388
131.75300635995868,128.88925668016932,130.2777764050607,127.01513291596858,1.0,-2.1375934713959954,-1.9938397755741635,0.9091726457815644
126.90125048496286,126.54516470034896,125.34852813632122,125.12657804875725,1.0,-1.4803857167948913,-1.6521357081293866,0.8950179870160433
131.57343220513368,130.5551156546534,130.38593856027978,131.0660863721098,1.0,-2.187731167339296,-2.0631551685184046,0.9118070252000381
125.90724466122785,127.79261535881363,124.57179624903266,125.7154168294724,1.0,-1.4779727630452204,-1.6422826843925735,0.8953128307908289
130.96587794977438,128.6095641189898,130.5160354738824,130.274816238313,1.0,-2.197251490553351,-2.0643194833522776,0.9071820207666764
125.14595321914264,127.455174861506,124.2189132577073,125.17595721484096,1.0,-1.5045366383264536,-1.6595017821584257,0.8933649000543797
129.59210267008757,127.51385905233012,130.17577171166195,129.51724860107072,1.0,-2.2032579102989565,-2.074812545476393,0.9026536627404979
123.64833850814357,126.03889348187934,122.92903494252691,124.56920979464547,1.0,-1.5141561190094817,-1.6754733764336058,0.8877310792418389
128.11789692241763,127.45192156297978,128.6832366201255,128.8229023060413,1.0,-2.2636349762766805,-2.1413297920762417,0.90001064374618
123.35025532809703,125.13871926860024,122.82627157576871,125.12922772452723,1.0,-1.5310013481519893,-1.692366375074906,0.8852255981482205
126.25558776573607,125.53083322896539,128.21735166373398,128.10740815422142,1.0,-2.289620732233657,-2.149680101025688,0.8928266641705609
121.49516224486702,122.53777797094152,120.80814069220517,122.7968869067956,1.0,-1.5316274126768565,-1.6965584131688547,0.8760294406161334
123.36174619595147,122.82673923164529,126.82797680014177,126.53741496226229,1.0,-2.303006903398247,-2.138523450657299,0.8818677365676616
117.42592376900889,118.38758783664815,117.17598850645552,119.88067873995061,1.0,-1.5928424670956431,-1.7663102946456082,0.8587431881487837
121.41175381787757,123.70657496828439,124.26363980256968,126.10604844239052,1.0,-2.3544788475520178,-2.199433396287829,0.8793991461044425
116.6169429648938,116.91360190845279,113.43561019006604,118.3703044243324,1.0,-1.6435301183581483,-1.8043841187719307,0.8542480986132215
117.73820204166819,119.64990756647514,121.12261199582525,118.4474679421223,1.0,-2.3219806671710073,-2.1548611715148236,0.8627518165194072
115.7291251743485,114.44242792878086,113.91840709934786,115.53976548866656,1.0,-1.7593525424436747,-1.9194183700025826,0.8477006959664638
116.17509001706576,118.5675858361881,118.72775206005062,115.91578821035071,1.0,-2.4189645079923414,-2.2444456880066426,0.8577991788734635
111.9426471073663,110.43703703047349,110.50742039899964,109.89130127921466,1.0,-1.7513250305056745,-1.9215407539489417,0.8300902752589304
112.38507230959371,116.81383607400745,114.42347995886766,112.83388872815577,1.0,-2.469162845676753,-2.3053073168293903,0.8449119114185573
111.03652900013212,107.8583352573582,108.38058192189509,110.88168414333286,1.0,-1.8527444389299705,-2.0211843937987686,0.8226038309497805
108.18631963645743,111.5202777265831,113.04032890846324,110.45486958716127,1.0,-2.4365910991084885,-2.235548105434341,0.822077880066861
