left_hip_angle,right_hip_angle,left_knee_angle,right_knee_angle,label,knee_displacement_ratio,hip_displacement_ratio,shoulder_descent_ratio
84.36214274047727,84.5929511246199,113.861923394777,112.42717172414459,2.0,-2.3556577938486862,-1.8061971713213452,0.6772243467532846
89.87783529106179,89.31833397182544,113.57873466185917,115.81519250355257,2.0,-1.5602442979933766,-2.1333193770466106,0.7104608789828053
87.75520457735276,88.40664834065878,116.09489184113589,115.14020260991492,2.0,-2.300837505801737,-1.7638969458559002,0.6991574050239331
91.91369317650235,90.56874362403937,115.47543097642816,117.5413481549907,2.0,-1.5625162347439474,-2.1556723045454578,0.7211018056967088
91.29936203441162,92.01718039427526,117.69071081617574,115.31356910958486,2.0,-2.2962658351573033,-1.7775666528536513,0.7213274777897056
95.4852813490409,93.80495896390525,117.29359326786182,119.21693383393625,2.0,-1.5554602870364502,-2.128575187998668,0.7413551660718835
93.16676766779324,94.20109536350985,119.63960639788645,116.58492964851078,2.0,-2.309011649746914,-1.7921025898488936,0.7332431160866189
98.5552519756029,96.16472614817401,119.5814552203902,119.94995081800269,2.0,-1.5589022815446585,-2.1167128132885367,0.75610700658913
95.41607300525136,99.38588384253747,120.55071135241978,123.0058696813857,2.0,-2.307497974519288,-1.7903413204834258,0.7543626311298723
97.77569945192532,98.60622942309158,121.01987978652228,122.90952341011854,2.0,-1.524423064459771,-2.0824789881254837,0.7602525978799076
98.07169740724726,99.66872524303047,122.49579971988572,124.55043676969184,2.0,-2.2908668087990565,-1.7721131130708638,0.7629787649105216
99.47458447877811,99.22427531539603,121.2547402155537,123.38217929425181,2.0,-1.521622787813742,-2.062934551229082,0.7671753837767528
99.28824454314284,100.09119434429145,123.87807891098443,126.26614719005111,2.0,-2.2643783924665652,-1.7490356368353739,0.7672161269371415
98.82479752219147,99.44835784745658,122.07741964735526,124.71772058413384,2.0,-1.4779410095396428,-2.01813320631604,0.7653709076049376
99.80345735228619,100.31720108138924,125.01752614275001,127.25751420204278,2.0,-2.213998494642719,-1.7055728399678483,0.7690312129775522
98.60091434778721,100.87699258814776,122.75101244603059,125.11316946311595,2.0,-1.459631054088329,-1.9886087955182146,0.7685364076384719
101.6352012132299,102.01385844882734,126.04114808233928,127.60843699268264,2.0,-2.1814594260835776,-1.6911315058603256,0.7786910069628172
98.68427304503062,100.94849535511945,122.50919672918754,125.11534380501423,2.0,-1.4483981059498086,-1.9697949674842579,0.7687037692666254
101.65509639194647,101.69039161917513,126.27112035254258,126.97980648775214,2.0,-2.166041134489768,-1.673990866828098,0.7778246117693163
98.71491184443532,100.46332456191928,123.16757850305461,124.41510799388806,2.0,-1.4614804934488155,-1.9867639296095319,0.767634758724728
102.30564468912048,102.3401533173603,126.67745030108942,127.27966864970399,2.0,-2.1807224230003666,-1.6906989932122434,0.7814039328457661
98.51165407317124,100.05994832080754,123.00731207817583,124.37886224276482,2.0,-1.4544830408525977,-1.993892841709489,0.7659511346126884
102.0872906899771,101.93222624130028,126.68131493138479,127.28112800622695,2.0,-2.177973500466562,-1.6813591588678434,0.7796892843256157
98.0095831066911,99.02547471290053,122.99484923180967,125.16581522553878,2.0,-1.446467808499136,-1.9838097643690742,0.7610054194803857
100.76631177559888,99.12923363331083,126.21280809550508,124.06350081710846,2.0,-2.16223985358898,-1.6528808593902728,0.7680268376339464
97.98704234224793,98.92413735468016,123.16899383691567,125.1787454612737,2.0,-1.4731105372494113,-2.014654630096421,0.7607134328018083
99.08299800736066,98.11798783067427,125.25843721520845,123.39176123583526,2.0,-2.17036851482652,-1.6634638637506707,0.7605014475364353
98.42791218220714,98.57727929231424,123.06275891873408,123.93805559907561,2.0,-1.4853205497447295,-2.0276558700564467,0.7609358835400329
98.95984163473996,99.93556402130959,124.58080265364714,127.164887642406,2.0,-2.225303674440546,-1.7237935233399146,0.7652822954774454
99.59749586410192,96.34882518732101,124.27321360711747,124.05094679046806,2.0,-1.5259232728141061,-2.0939852592660544,0.7581536404050097
96.02933628287582,98.15194295767431,123.53551465851073,125.14949090533959,2.0,-2.2932747056991007,-1.767506516738072,0.7529478789835147
96.11015547621996,94.76376167093538,120.38522474214665,123.13191301776239,2.0,-1.5581593110558005,-2.140669097994072,0.7446687612461699
92.7730568393828,95.55490829367696,122.9329790669133,123.91479188501044,2.0,-2.3039681194912567,-1.7346730361072988,0.7365735264065291
93.30271252171929,93.17561113491313,119.7413677334212,121.58330997409607,2.0,-1.569685043511761,-2.1846147078966616,0.7320725469444263
91.63645655867818,91.28773458922016,121.84188158997102,118.30803890474097,2.0,-2.307010605217331,-1.732421837762692,0.7209431619117352
87.86677646747329,88.80460423866671,116.25000791631793,119.20520682023798,2.0,-1.5263062951765594,-2.132481089459199,0.7018499395301827
88.18744471004365,89.05561239575917,120.40783172450847,118.15325217919343,2.0,-2.283881711104158,-1.6942081762511245,0.7026604640964915
87.93831301589123,89.49978267390902,114.07854291813373,118.59464113058681,2.0,-1.547930840373136,-2.141609844796755,0.7027749445877082
84.25622137676662,86.94460519290061,117.65487822774526,116.95076711274945,2.0,-2.3321542783449387,-1.726208137639865,0.6839000067808737
85.97530363288588,85.61143586445286,114.75195559961887,116.58746371357914,2.0,-1.5524236257504032,-2.1527683379060933,0.6842168525558037
79.28445838132879,81.77187605902243,114.34587915753515,112.76837670072875,2.0,-2.3126851135424453,-1.6936943357759362,0.6508689947154638
80.71428938132263,80.0433511530391,111.8192564431454,113.92696870744219,2.0,-1.568555174954918,-2.212545626408468,0.6503184655259938
74.5047899519949,78.36561198464318,110.08934652914394,108.41472670402749,2.0,-2.248093368279331,-1.6365156982260696,0.6226285311863651
78.00720841616355,77.67589433340886,107.80530580353164,111.6841227821654,2.0,-1.577707349075641,-2.2084242910960845,0.6345300137035791
71.50290340647834,75.73288692309292,109.20751365793866,107.7438204604885,2.0,-2.26965803724511,-1.6756090270383868,0.6028569647424953
73.85668933984707,73.51393579006671,105.89365069330985,109.96105415099136,2.0,-1.6017598326129745,-2.2755381027990875,0.6068360728826613
68.41554550542193,73.56455844839597,107.17969353217913,105.42587839580723,2.0,-2.2948409408991775,-1.6901589822210816,0.584267348206794
67.44074715223056,66.31531234575375,102.88851442150714,105.66250045165685,2.0,-1.5470134910836513,-2.2354710401382674,0.5571978358991463
64.19264395987852,68.61343133981431,102.99061953832798,101.84358724316868,2.0,-2.2666524989657826,-1.645022528921288,0.5518791732002621
62.811032796239594,61.545546329752796,98.38754382426669,102.2392003632916,2.0,-1.579542980689193,-2.294723959277369,0.5254583061771795
60.20741662504732,63.347985347316175,98.5283106325051,98.87323080982034,2.0,-2.227999943738099,-1.5906845597692874,0.5174967602196532
61.80271500647481,60.67069761579401,97.91207616096747,100.1093584701576,2.0,-1.5962045303298211,-2.3099081105620303,0.5170562901090181
57.98102672921826,61.44371019209311,97.95613267440557,96.98782422654692,2.0,-2.2908511588196205,-1.6379306302010401,0.501560111067176
60.14820469517505,59.03277194570044,99.26062084785282,100.29853435424053,2.0,-1.5896010468959125,-2.3022616631220463,0.5040212017857343
57.35624599210483,57.4988049152765,96.51571748992372,94.38764505844908,2.0,-2.3217739410378138,-1.6614269838507787,0.4866670965081847
57.946984611405014,57.073256172087596,95.6887617632279,96.00581008117554,2.0,-1.6090763411967282,-2.3345898294818346,0.4912298059040649
55.65259681539391,57.288124426957204,96.07489444146921,95.52113803646046,2.0,-2.3462733557980275,-1.679594595543437,0.4792822968612912
55.611362262586084,54.5761752765979,92.68257672673589,93.98431107058227,2.0,-1.6509220443163923,-2.386587826992103,0.47528615526696383
52.53265322554693,56.730201568335325,93.69346271927074,91.78606934361173,2.0,-2.356882441456364,-1.6709285184059999,0.46633695388130486
54.05453341782378,51.081438537693444,90.11510435342025,89.31255122502309,2.0,-1.5507611745171346,-2.3013179057862336,0.4544616039839127
49.88814463050525,54.778593629135855,91.836264605625,90.65954028894636,2.0,-2.3025170616189223,-1.6188409824906262,0.44808051865695386
51.891246061762445,48.823415144169175,87.71976524801595,87.03981032632727,2.0,-1.5688375599960849,-2.3165824349910826,0.43827826559417654
47.82664439845271,54.1852489979962,88.97522731728495,87.52039116221316,2.0,-2.3136668072121447,-1.6213760120068734,0.4398068860039541
50.682872178722675,47.258177960311855,85.37100073923318,86.49402359580716,2.0,-1.6082546331953456,-2.3712896776991172,0.43179035471226135
46.54277383606553,53.905712317203204,87.14645028433523,84.41401691607619,2.0,-2.313869881438039,-1.6371044724035158,0.43358613112222383
49.00667595879705,45.31756087586502,85.02221559466349,85.27736231560401,2.0,-1.5776304303107898,-2.3575756816049296,0.4171934705561975
43.26809341087416,49.961241230761175,83.80901047304647,82.18551056208943,2.0,-2.2314141442502393,-1.5505509767812926,0.4045456951787613
47.707466289339116,44.09914552063952,83.63965398817706,84.24576370075259,2.0,-1.6397675026178948,-2.4334845531288893,0.40980942688903055
42.979993784731484,49.78644742339682,82.91383340409334,80.74219769358541,2.0,-2.235216045965999,-1.5548918632487134,0.4026785563934774
49.85641590219365,43.350172904912746,83.88846571832404,83.50196994555496,2.0,-1.6871842838835636,-2.4678021184968006,0.41373436390099505
40.640531661690694,47.55490348704673,81.54282564455622,78.97663175755403,2.0,-2.163651277574962,-1.4630936989518406,0.3843148455437787
48.68568958809514,43.11742563062708,84.56112253470806,83.78960066645107,2.0,-1.6663857009624703,-2.44697698133746,0.4064211508822669
41.16109018206903,46.146070855743055,81.48315575252965,77.97857088167972,2.0,-2.181286322519166,-1.503705484470009,0.3802675932145378
49.15166288619157,42.38477793961019,84.17810587900769,82.92423555158571,2.0,-1.672786145055181,-2.4393136164618268,0.4044154751500635
41.333431875636805,46.24572772102624,80.79446611269324,77.59617741822538,2.0,-2.2126980379690813,-1.5336455496753358,0.3827587434462896
49.45661207758616,41.405994529032405,83.997014179459,81.92885226632555,2.0,-1.653627696853241,-2.4075186033433718,0.3998249949948097
41.15942506392374,46.255871933944185,80.11970922035452,77.13105549695766,2.0,-2.2112817384445087,-1.5388213834865696,0.3816305294764419
47.65219092650365,41.348739637178774,82.49566895932453,81.91430136511212,2.0,-1.6164001234532206,-2.363245017444521,0.3938048493036616
42.26857837584182,49.09757740584479,81.14167685041186,78.27514891364,2.0,-2.22269753976924,-1.5553849848471328,0.3953436950968972
50.20516590704703,41.67201122191638,83.49535159877114,81.49582498901792,2.0,-1.6631019467926773,-2.4190735067327678,0.4055524683169328
42.251655802863894,49.955126953393915,80.7970138714555,78.92010133404602,2.0,-2.24679083363672,-1.5908093566740842,0.3980642990931902
50.402063398240344,43.44340930362201,83.96457708020354,82.76528623172976,2.0,-1.6586783215691794,-2.424147626255503,0.41411517178405644
43.28619482584297,49.90217758879903,81.76665390776598,78.62106330472689,2.0,-2.264520567447428,-1.6098641984531379,0.40201419253180065
48.2965215071323,43.243366407876564,81.61700749508447,82.7211325870898,2.0,-1.6413788411907055,-2.393256456409446,0.40672819948767586
43.968457451462825,51.15264354379159,82.29006900532286,80.69684221444473,2.0,-2.262713421724086,-1.5986178273493787,0.4106568580448578
49.28456775844081,44.892965073491105,82.93804188913393,84.29751503325022,2.0,-1.6300937794542931,-2.3838914593386793,0.41642171027559655
45.20496348184259,53.53768655501116,82.55058497031112,81.8878479952907,2.0,-2.2985997065749606,-1.657508206885907,0.42375613242363247
50.63878545493638,46.53849853398338,83.91218423982528,84.31304098732461,2.0,-1.597479957501732,-2.340766749926751,0.42644094271262645
47.33252199786985,53.683716731384834,85.94386263233575,83.57396805845096,2.0,-2.3545734419089923,-1.6767052163008467,0.4352459722758604
52.36701860665926,49.06527179495124,86.76688835748303,85.65431463151084,2.0,-1.6257908670677175,-2.3755923062943722,0.4423665363957256
48.9662457294397,54.21407609940945,87.42481495240548,86.28390861435422,2.0,-2.3701882090614377,-1.6839616430579132,0.4447036702927252
55.936734510288915,53.90014383821541,91.68435777790101,90.7636714999134,2.0,-1.6023866661518933,-2.3415217910393533,0.4719047668200159
52.51038490218935,55.5981036042828,91.2583706867621,89.93116794733336,2.0,-2.3741108529315604,-1.689940909654657,0.46431428337311076
56.25561246966829,54.91689263295069,94.14173482901886,94.00308079058577,2.0,-1.579442006720376,-2.3079807801010115,0.475724094889144
54.84770193352844,57.578948182018685,93.0808706915991,91.67355965958576,2.0,-2.410494209605624,-1.7492261854470659,0.479923183500435
58.36254680851257,57.81022150614102,96.87543305763273,98.4822006217126,2.0,-1.5760164673773964,-2.2867892087273596,0.493208521902885
57.481079002367366,59.48845058746057,95.93166125265441,95.06738209937744,2.0,-2.34152789049253,-1.714122889136271,0.49324043905646603
60.91490001844357,58.18058649821433,98.26263731254052,98.32791548168795,2.0,-1.5604839964677595,-2.2462380587012505,0.5023728934684906
58.83609454271446,62.3804774140263,99.26661009547053,98.3684731116666,2.0,-2.28885775803429,-1.6648393473739658,0.5072420772558518
63.58294591599397,60.77180695623934,99.56130974908882,100.77522356567592,2.0,-1.5255580329622958,-2.210977612132501,0.5211779573241536
60.79126944170283,63.498932658281966,99.87651231552688,97.18544941696297,2.0,-2.2489882864703916,-1.6277001128476698,0.5193306994916077
68.56046716038837,66.04230514044166,100.54618368963293,106.22255153225217,2.0,-1.543029770929329,-2.2197107535657015,0.5598854594052108
64.36504212107562,69.05321543953863,104.2308173138023,103.23415901093055,2.0,-2.383670217321922,-1.7557369198452153,0.5551302909824346
75.22810520109246,72.27397331578194,105.7343749633787,107.69723057993,2.0,-1.5868097482558943,-2.2518673124704813,0.6060303902202929
69.25667582364046,73.51634617925028,107.6534526401628,107.82961123859145,2.0,-2.407054464751752,-1.797533014549169,0.5880794829994296
78.42803980988832,76.06663765769915,109.241121326605,110.64088126901319,2.0,-1.5065297135710134,-2.130764014434894,0.6285634112833927
73.73318824204875,78.55462918113406,109.96550350341344,110.2288934545777,2.0,-2.459855550570452,-1.8383941548980332,0.6224447343736295
81.74232978694702,79.77151481477401,113.93165803488975,114.69892129535862,2.0,-1.5275537098743333,-2.1672800460269745,0.6522714863150616
78.49460766437387,82.92156447210857,114.00066435991909,113.13688950141636,2.0,-2.43992369102107,-1.830040772227119,0.6521887769019742
85.66879165731528,82.73963483414926,117.05569726102975,116.92405337033038,2.0,-1.5567714798869972,-2.167837153909033,0.6739659052766371
81.1133191138577,82.19369209328514,116.68798066562456,113.20473566535782,2.0,-2.3385321836619397,-1.7288796228126766,0.6575690551442893
89.25294694917756,85.80483654055693,118.25659253694525,119.00049586892781,2.0,-1.5286915033317905,-2.1257675200816877,0.6941490468647246
83.16300071998036,85.78276099937699,116.70649132496901,117.86780435537426,2.0,-2.313341508369322,-1.7127583783663294,0.6762906176156073
92.3633901307436,87.4671730383825,118.27201569170724,119.32363158264207,2.0,-1.5205562284404888,-2.103643767048279,0.7090504247641225
88.40579116198799,91.43462155217632,120.33114527435757,121.06700533376923,2.0,-2.3462758557343935,-1.7671253032021745,0.7102271970181758
90.99105604769416,89.3328257135265,118.19746711091614,121.07237334834431,2.0,-1.463430531034559,-2.0722944424850205,0.711589850609854
91.34894836265613,94.20899659618695,122.00632935270947,124.40622053723213,2.0,-2.340037233339012,-1.7567699144025606,0.7273506161572343
92.87089261626522,90.36721430210379,119.94194896631738,123.52344733071162,2.0,-1.4288942635331017,-2.039078370114323,0.7207068567352088
92.93293414078812,97.81902303165286,124.91743049479294,127.4797188749027,2.0,-2.277902400227917,-1.699565975786868,0.7421072809374072
95.52214118814646,94.44338371488617,121.97136701703066,123.08015444115311,2.0,-1.387722765349243,-1.972173397163031,0.7397960432253191
96.29557347202261,97.29495031842691,127.11944753716806,127.19599974751397,2.0,-2.2180163995741355,-1.651515379970245,0.7506834184264574
97.79936842509186,96.27288063718572,123.70866560126076,125.98706884982771,2.0,-1.3896116389953073,-1.9662504344587992,0.7514915191677785
96.74079601670421,98.7457040111881,128.35747514586265,129.11038135621672,2.0,-2.210412998392675,-1.632967560890338,0.7566027123257508
97.08748013706719,97.2733344660971,124.48931617058471,125.76582271435981,2.0,-1.3399380722407017,-1.9196942420157184,0.7520546371295607
99.91909528845636,100.77900596001325,130.66770373583415,131.20859467281704,2.0,-2.2205368262117,-1.6399992628436784,0.7715315560588103
97.25653152190826,99.28318643859889,126.41245640508366,127.02202194695198,2.0,-1.3530908248002957,-1.9511996569518621,0.7590421074052354
100.68844905671692,101.19151252571972,132.36036294521128,130.99742589441152,2.0,-2.1991717351328255,-1.6050004687021602,0.7749981997743948
99.08351861109726,101.17889439778448,126.48135934456867,129.3859901450176,2.0,-1.3558082008427117,-1.927170567779434,0.7697789188235901
103.24907580737899,103.7490000775991,134.481388039945,131.90428080674954,2.0,-2.203024545491836,-1.6209326983772425,0.7889491170296438
100.18631532078459,102.96176847180944,127.10167883346497,129.22035985224701,2.0,-1.3659298756209703,-1.9416415743178819,0.7778881715663425
104.13647598485468,104.0156097737403,134.28647677016693,131.87064125934668,2.0,-2.2020452101435484,-1.6242003973273813,0.7923908511376375
100.95294884275764,104.17155372547512,127.1488477006695,129.78248645301113,2.0,-1.351269669315978,-1.911830861767784,0.7827946019656056
104.96747107111622,105.54348273841082,134.2395478174354,131.6589468546242,2.0,-2.2081445117241825,-1.6424639759527482,0.7985756797326622
101.4505943562161,105.05871837539084,127.22184189544866,131.56807173949525,2.0,-1.3881367233891022,-1.956208452830138,0.7871192548742041
104.97490153646571,106.0147694612648,133.77817281488694,131.43720752283383,2.0,-2.2051941055055355,-1.642752250744004,0.7997627472035926
101.30601176519954,104.80333661146702,126.78095800446175,130.84875658541887,2.0,-1.391157402227631,-1.955303352002883,0.7860776512749713
104.24065176932815,104.95699267149807,132.90503443904956,130.97834439799377,2.0,-2.1908350517985378,-1.6274088296439544,0.7949137644125785
99.96925749358955,103.43025733693388,125.19193323902726,129.78080740633777,2.0,-1.384418358387722,-1.9607278248690196,0.7790559158120145
102.61045428194937,104.33453552022387,131.66305215439183,130.78511205959853,2.0,-2.18066888631919,-1.6082661342338884,0.7888057876505363
98.06948250789877,101.09030279779184,123.9200910229168,128.8946632858434,2.0,-1.3730562329264508,-1.965746910286751,0.7671229026954789
102.479994929309,103.2208347275986,131.23330783687317,130.7963799575934,2.0,-2.2178292811477553,-1.6382746515095752,0.7858826656480503
95.84612364332128,98.64577125443523,122.95079972944272,126.29674366982476,2.0,-1.384361342323762,-2.0052150948214553,0.7545523319800004
100.14970171349992,101.26234341181734,129.31407698187147,129.64274586846855,2.0,-2.2230239250527384,-1.6290028116638426,0.7742744758077192
95.50580545282195,96.57025253501683,122.339898604273,124.96710871379487,2.0,-1.3866325390812446,-1.9966843342383185,0.7470759760423045
98.89916960821863,99.98346613402666,127.5992560839136,127.5656731029678,2.0,-2.1949207168755116,-1.6154934205498783,0.766384901785288
95.94778892304379,93.81138041983672,121.04094220751769,122.74526565833787,2.0,-1.3817227200686446,-1.9780260219981702,0.7396737463727759
93.78621726815908,96.12634737531432,123.84858832655394,125.63672845226995,2.0,-2.161445485673313,-1.5676517576158653,0.7397296679042507
93.37632805431262,93.03717509865865,118.4558505318843,122.72104672075824,2.0,-1.3965423456693469,-1.985541235261842,0.7305331368066583
93.20100368452493,97.49475244873042,123.79417851612148,126.84334523804688,2.0,-2.2031351245883424,-1.6066995184083193,0.7418554697119146
93.54193700371182,91.09360850766484,118.53584861149027,121.39429922466411,2.0,-1.4335484207662226,-2.0597473868675995,0.726043165636155
90.57777873581199,97.05488980831011,122.41127660681357,125.83139290669438,2.0,-2.2532132098099034,-1.645151588585175,0.7331950472627691
89.07994772290871,89.16405758044743,115.64066169843751,119.92553270554897,2.0,-1.4257253160341168,-2.0823933264920362,0.7063890280168869
88.60367897421378,93.64731175696654,120.04170480746373,122.9539214597217,2.0,-2.2807889231880463,-1.6711013144797073,0.7180086719382108
89.29265108778593,85.40262073799866,115.07406008250834,118.58144889011004,2.0,-1.4005622704864849,-2.0383044237281167,0.6934444471055567
87.60397259629086,90.05154257942617,120.4484908147847,119.42030805523521,2.0,-2.28024740824021,-1.671365548942095,0.704026365520574
90.85157166540172,84.8985823934618,114.60916970174728,117.31395995933548,2.0,-1.4173229613342435,-2.0377410103955347,0.6956576078821665
85.44678388278798,86.11898932059479,118.55968162189903,116.80320615844582,2.0,-2.2814645808154888,-1.6742377073323884,0.6850974095157049
85.7367284360103,83.93925921589923,113.9880743096937,116.78583987015706,2.0,-1.429102776117033,-2.0579510866640813,0.6773235539052985
82.50980643388748,83.61062075593546,118.26688777878634,116.3203542315042,2.0,-2.2850305168616445,-1.6640163230730303,0.6671329459693701
83.38074301806127,82.56912294677608,112.70403660646406,115.52234134722636,2.0,-1.4971636876210674,-2.1439573363022184,0.6668032401502896
78.52777100328436,82.4112238531549,116.91471301771772,114.61742038778236,2.0,-2.284526618636452,-1.6499782491727042,0.6498718904674259
82.26644298718567,81.51403582063942,112.51069103538792,114.45233668748827,2.0,-1.486127448802868,-2.1311023350374194,0.6587742987348387
76.98641771243054,83.48288238445399,113.44529269117001,114.39574696541862,2.0,-2.358239583566493,-1.7381863518602207,0.6475787386552241
80.19156703898399,79.06352396817812,107.11126724338584,111.48672272622827,2.0,-1.4370934108117142,-2.101053264950665,0.6436330062218292
