,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,label,torso_straightness,arms_straightness
34,145.859282906314,150.91646459215966,95.47521248829824,95.34013436375427,119.17611978186784,118.72472259162676,2.0,-1.3469348450062513,-0.7321605837234066
35,131.81781397158076,102.33253025207456,36.88695242808213,34.66469175969172,79.0652628141366,77.68025197797337,3.0,-0.9642569993681576,-1.0301954732949614
36,145.12013546150405,144.62554321754416,18.71641814575759,9.174807269501864,162.51534823269117,157.68545599963127,3.0,-2.894269042297833,-3.318588090130869
37,51.35238240108773,49.11387688359813,33.77555597524632,39.776406739775815,99.70976659573392,98.95074003124184,1.0,-1.1357933846004564,-2.6840798930201566
38,101.4625637018192,107.07532004170784,96.95046206564344,114.7473325373204,102.38797405194228,95.8242010039636,1.0,-1.4274810878201705,-2.6805200671486524
39,11.6287108481566,33.06455629769041,0.8508019600188891,15.272833204786158,119.56035302534828,128.296497816418,2.0,-1.4224742238109505,-4.986651264166488
40,101.97137857954142,100.76130138549335,89.00280148509923,91.64765817941996,99.8124383782846,103.30946208014156,1.0,-1.1544293173607008,-1.4634231146238783
41,125.19738923655704,118.71412679118272,122.76034996907396,114.9217845671104,101.22335783442308,101.92467796173682,0.0,-0.996283682758343,-1.1691313966413277
42,131.6762685573985,163.1209419708897,2.2480243143568064,16.154980034486183,156.55358627682318,176.45290083950556,3.0,-3.3134216820530944,-3.6207852922553942
43,136.97601849543852,169.94180186552097,9.966458962265405,29.14290621245483,132.694303748938,79.21487519293329,3.0,-4.382122566206621,-3.777604855472164
44,124.29156223608636,123.33991149699298,132.28181600013687,129.68224299996749,105.13322412592709,108.0860900961578,0.0,-1.3743669139432717,-1.8034229506490145
45,165.02801361282764,161.27312178280772,104.15121135747326,99.20137293422594,118.18294174473314,118.2510021486936,2.0,-1.3624009433820756,-0.7530458689983817
46,95.47610658384076,84.70836636563502,12.51536611178848,3.98771735561899,150.62489498387143,149.14753081973808,3.0,-0.966291004529922,-1.2596011915682783
47,148.6690373309721,174.55861437248026,5.964848005720585,30.88413107539101,119.71419877410752,83.5077217649084,3.0,-4.176651899309501,-3.373255434928727
48,144.6351718825208,152.45674480627036,91.53056157884744,107.6823700550167,121.139551293572,114.56749170597398,2.0,-1.1206489554598165,-2.200285158274772
49,154.20275836021486,137.98350102696605,124.99478645582144,101.28553808832172,121.33279420619934,128.4233378361809,2.0,-1.4995178968944511,-1.3463989532669367
50,159.8875515620293,142.9558807525725,97.79135016986314,114.78108005330974,129.26327151426702,124.80591296267376,2.0,-1.2513815009902225,-3.270157299551004
51,120.99047324921082,127.61211494242868,81.14068903876066,92.67880534262336,120.65324195142666,118.84549559629626,2.0,-1.0977063620476013,-3.186754117721954
52,129.5063293044192,131.79957680598966,89.05279216789215,102.44040449499155,122.9400020287191,118.93761876805056,2.0,-1.1596375960171588,-2.783726836447311
53,78.91647018929874,34.067607409603454,77.82375493035293,12.306853990539096,112.95987635510583,121.72989015209014,2.0,-1.4699468024827176,-3.2117804791492284
54,139.48163497866815,128.8342350508128,108.35584722721217,105.01100217434052,124.69779197302188,124.83179841637374,2.0,-1.4888548778012696,-1.5131973769085587
55,150.09265025476208,153.97834203664655,93.8331940009637,99.59267810093364,120.42609600237984,120.29901256053016,2.0,-1.0833478337353797,-2.0479186110475425
56,153.5541648461694,149.5459817699754,139.93037765886467,129.94278581804517,99.58556177574393,101.39327972706164,0.0,-1.0623607021846275,-1.8441405826701027
57,117.04989778271708,111.13503984687802,113.52577585682764,103.89405812341364,101.27506987885717,103.31997321957648,0.0,-1.0562985186879368,-1.3883144518509405
58,35.21339014002644,32.68948988948927,1.7959072744218183,1.272105964939238,97.5004054917814,91.5592491026882,1.0,-1.4638590121946224,-6.769738887660103
59,158.00332466760148,176.29229956340058,27.435157092116945,161.8103392384805,144.269427285192,169.54505343869857,3.0,-2.5763583189276624,-39.43926171915094
60,135.08322711348185,122.0538245077062,131.9243895445545,118.49231397970485,102.07541244918905,103.64258660658086,0.0,-1.0108911851207076,-1.1228119494316753
61,44.21628882768172,44.78693589171122,34.1240344722839,30.56692996656163,97.92667243774616,91.1736450591433,1.0,-1.4838007485633025,-5.657793842925407
62,44.32873752369205,42.99261607085533,21.26762107117665,20.27973496090024,98.92359252815253,91.4314921770947,1.0,-1.5071791128129473,-5.688051214536389
63,93.1653034519658,91.3003647670374,1.3038734772907556,5.878565253823658,153.23288078142022,100.37813389373508,3.0,-2.023459317065898,-3.312760666686606
64,153.66730145182137,102.16984727813002,68.5377956544732,44.56654838440871,50.13299395602549,60.420986158516506,3.0,-1.6619001240275244,-2.3532035585763467
65,122.58476212216016,124.24395420326418,92.5463753262433,82.72240987812398,117.92717974249456,120.71856972350037,2.0,-1.400082629488537,-1.1618305821778976
66,107.97422085209986,98.39675858609576,13.069683362457972,4.8408124792978695,78.4495998882391,106.460736018932,3.0,-0.815643842702799,-1.2885083043699388
67,24.7461126507446,15.318024980156064,18.61460612671471,1.5029892326838297,118.98436243289296,119.66784633399722,2.0,-1.0507750804121148,-13.169617615221314
68,123.8074649768446,124.57881899830365,87.56109123518935,76.34304188543244,114.86770004647832,120.16470996884684,2.0,-1.3842168007130533,-1.0280962681797774
69,119.0532263919514,125.771697125591,117.32315491000388,134.0363609544875,107.0842224218848,100.67750885446478,0.0,-1.4542194615881798,-2.37597115219316
70,146.24099984361,125.06222426598092,119.81999196749776,95.65917325293589,115.60646348833204,120.94135707581032,2.0,-1.426311432315416,-1.3760140029612256
71,96.45276824383905,123.31260895306444,89.12059745208741,99.70163201675985,98.86158790009635,93.2377687775818,1.0,-1.3856518898351475,-2.809181110280397
72,149.7112948888977,151.14173644817902,96.95937610602677,107.97278973307624,123.761825207651,121.53091493761768,2.0,-1.1926846948064935,-2.0441425033883784
73,89.82973837031703,90.9031960994177,95.09778575012145,94.68843690635572,104.3322455790934,99.64657374655324,1.0,-1.345812803052866,-3.0688852315427377
74,109.7091948822326,78.52561205835926,19.52011315933632,10.733167991248674,96.36762888654654,88.02891864707468,3.0,-1.1460785397260789,-1.104579979247221
75,120.3271523512458,111.88079664895938,118.4979323204103,117.97246347245904,106.39885880729554,99.22721876540146,0.0,-1.406987529615466,-2.061077979145287
76,39.66682432151102,25.706434427511542,17.640092701209348,8.36942342860903,123.70754013062856,124.98165208154596,2.0,-1.119726473446499,-10.123910062311042
77,177.71396657673947,126.41365690671296,27.289147180998285,6.997451966475219,91.80268138618943,115.50413419134584,3.0,-3.3110538718986744,-3.4877226503010874
78,28.89820127954777,57.62239561175605,25.13507136139773,28.93636145418509,132.3319104327546,131.4386940323901,2.0,-1.190684256624513,-9.457317709426862
79,136.54055613580027,126.21754182148932,107.04732695977413,94.21235638562877,124.27922703523164,124.86339445647543,2.0,-1.5108345734493072,-1.4256230148812428
80,155.45079736797663,67.30507526828042,31.33166652322081,139.3747510821062,109.67185102189278,151.98227047898064,3.0,-2.619533124685673,-8.815550716605967
81,94.6585593172886,31.505099806364232,112.00141112172456,17.092512150573082,118.30171500897666,122.96941461095037,2.0,-1.4212617389366122,-2.4856224438739987
82,145.19881428166022,128.17668818212593,127.99554568245416,132.6758835581848,105.91461142081252,103.839341664163,0.0,-1.443730768866223,-2.6347036746796544
83,165.13485610396324,126.32132825557018,128.4212036874063,85.08317584458247,120.92886711344488,126.57290103535264,2.0,-1.4706496371537152,-1.0069864823209118
84,152.83119393055796,143.04893035598352,145.8090412771463,131.18158001276993,101.80811727041193,101.2828694332721,0.0,-0.9767712350642316,-0.8945930184359159
85,54.539486446655445,50.811676334991546,41.82234273414117,40.90215794167836,94.58740390386822,98.575269372093,1.0,-1.195241500315829,-2.797205889656775
86,138.36486976682593,159.6140139491925,9.834165334998756,6.676967293354343,159.59444705338527,160.17398202078573,3.0,-2.7858640777298698,-4.245973496465256
87,160.96718681095643,157.3558650422613,101.7411530837344,110.2415706124664,121.63003481320784,111.86857505435788,2.0,-1.3725713668188655,-0.733275462245965
88,87.30831866495481,87.62114793447215,111.1878902650566,129.43379752322727,97.7913906169472,89.59563664963463,1.0,-1.5006064786616755,-5.055047885931256
89,125.41787013890232,138.28073310351527,88.53689196496431,86.95405638602863,116.48081913770486,120.20811819109976,2.0,-1.3627283649350712,-0.9356885350736064
90,93.62602103264489,90.60372762585988,101.5942101677538,115.83445680997296,127.5057701668089,126.3979687289818,2.0,-1.2473901327810986,-5.098876927561202
91,44.014711733915725,41.93550192215073,29.47203757319233,27.931279639881755,100.53787994643824,92.67380244190689,1.0,-1.406863158830332,-5.878081910702343
92,134.37377879569985,125.25306418394304,132.71160169181357,121.26160692178706,102.36113376734772,103.67017983874965,0.0,-1.0137159177534183,-1.016479316792822
93,172.2186439784886,128.52961742217104,135.95485619347508,95.00991534374998,118.87760693439422,129.3414801104568,2.0,-1.434778119533248,-1.6810197077796056
94,135.18265140855215,140.82109082910353,86.10430631892211,99.08932702859428,121.27369783881224,117.3161688911859,2.0,-1.133610962611883,-2.2988002943980743
95,160.32805665802056,153.95214103470914,17.717543604924714,6.778746603562354,153.22224862519823,161.88449330166037,3.0,-2.746732008208457,-2.930845237176434
96,136.1839400709109,108.24576255272656,127.96654213611784,95.31478925346624,99.42342396459948,103.58393039895944,0.0,-1.0513273639836842,-1.799556398192038
97,153.05275969507963,147.51523424841457,125.982139393848,107.74213341442294,119.39592327627528,122.73489533385124,2.0,-1.4264120920983034,-1.0518438709960105
98,172.87290548813507,176.22185974450596,17.537690690897566,162.88698195197145,147.81169474226854,171.57487424972746,3.0,-2.5225672914713733,-17.379796806366194
99,130.824939655419,120.04984219538092,126.37862469415296,108.24028748336931,102.41483994440787,106.13528867874126,0.0,-1.033231957416519,-1.1638662731060818
100,139.40360729075428,149.93533806147263,95.3138729048028,118.01950523103037,122.26573700482996,116.68961651426152,2.0,-1.112152547297372,-2.108117649131844
101,31.07823643632415,41.677880801170055,6.0767878135983215,14.378524364299745,97.8529723469256,91.64446305121427,1.0,-1.5386612889294335,-6.147961263934377
102,118.56593315818994,113.4048133368589,112.83434264473895,126.2225125662626,107.4979085617722,99.50744746470028,0.0,-1.4107984904442077,-2.2707055050065987
103,153.50882396857875,145.867560441365,141.55682961426166,134.26672498580723,103.0676758149312,101.72757599266056,0.0,-0.9712777170609486,-0.8746719091653803
104,124.9871646382935,174.29296914022663,11.242023169741836,38.61420717587934,120.73992109404108,73.93049978004483,3.0,-4.608255218215556,-3.593163144130415
105,133.10966438512654,120.06789062959788,89.89502826206412,99.81478556816792,119.33479587969434,113.78043247359408,2.0,-1.2348522055314386,-3.161922677489384
106,24.777394450134363,27.266751098885024,24.478739334180503,0.5543516390626395,130.9402858871684,129.4383226413336,2.0,-1.1906785358054417,-11.36996387521015
107,124.61355840477844,124.96200671708866,94.9628943956106,134.38345924438437,106.40866038123836,100.5062729751238,0.0,-1.4929485219742815,-3.610624929426292
108,142.38511863776185,142.2519826253468,132.70312515127813,140.78563222344062,107.33413533389844,103.20932165669608,0.0,-1.3250013271603691,-1.8115212528750224
109,92.17443570041456,91.393198389189,83.62305543678313,82.34246368676843,103.05858504649278,104.2359546453319,0.0,-1.0741944372162957,-2.30916945437596
110,92.8012867025038,91.30582527766846,1.0003054341850186,18.08837621419727,79.18861662247242,81.29638134253261,3.0,-1.1286866017255883,-1.2548754325930036
111,119.0220258697817,144.733146749581,98.83733926568271,119.39905277422729,122.84055217514552,120.3389924809657,2.0,-1.2329484291188164,-3.1748132821647963
112,7.641173369674465,147.76978568173712,40.15134895582703,19.978999564163825,164.23550391770527,160.51050076448388,3.0,-2.8548607116082727,-10.345710686762173
113,123.12352431470394,123.3592356878706,119.87230642078318,116.82010220698302,103.54005524751818,102.4788784725643,0.0,-1.0439933129355063,-1.1971898991644478
114,80.66864464910834,74.49996412352199,13.433906546093182,2.2145282659094825,133.0148870686765,73.23867321827797,3.0,-1.883200002727316,-4.717576622068583
115,115.09523501830864,132.27399602029087,27.643572144910937,45.52990726406996,75.63806065185818,68.29815252270264,3.0,-1.0115531344196191,-1.1372164930782136
116,165.69743313192168,154.25640055983283,150.4010854936718,138.53670213923562,104.2320131107616,105.62200295256476,0.0,-0.986248279560203,-0.7878939513215337
117,116.5815280274109,114.46920725050222,111.5170290128349,103.37328136590028,98.54598054530544,101.32407264277136,0.0,-1.020254287047953,-1.2965298750457916
118,85.35600123048947,93.43831534886256,76.62904757662055,94.62056512140867,121.89783021403568,125.23167516964934,2.0,-1.0473271123686998,-5.3036529583912495
119,25.59630580906393,27.15447726430573,22.274493761009104,3.374003877261877,117.47408785672285,117.7792332475374,2.0,-1.1465105620765947,-12.01244899587592
120,157.0890113457339,149.1275486798804,132.88368824554806,140.81472675647717,104.70532246806454,99.51486756293582,0.0,-1.3987791021161846,-1.8823506951004885
121,44.22018680776366,42.020981628285945,19.65961904586115,18.06337461281043,99.44736947161188,92.80707099232303,1.0,-1.468245101927026,-5.454792790763543
122,165.91191100030034,7.189338394577828,32.527738695024105,74.7078091278958,112.40533242634666,151.77078352503318,3.0,-2.626255963934313,-7.079630127462288
123,96.9222902683034,89.61502461563136,84.38595240179237,74.82677380903314,95.72316549961867,99.9785778122883,1.0,-1.1301208100085811,-1.678626543999724
124,95.22234823203368,92.29690470436266,93.30843997398158,94.46747177420966,105.2665618692396,99.55150471193132,1.0,-1.3928990748347494,-3.0315010851423905
125,50.38681159083483,56.68885844627544,46.44811462397324,53.22082866725604,120.56553855872276,121.94080969231464,2.0,-1.172648428143232,-8.30746746409601
126,48.17288172757034,43.61772478748872,43.40074861638749,38.91099444653149,100.64699698403618,96.5942247353162,1.0,-1.4113684793336605,-5.141861312079994
127,133.63916392700503,137.11402727348815,85.05405899254077,97.57849683774224,120.66753319900712,116.49262553840278,2.0,-1.1395765397995117,-2.2833687935136284
128,65.43930063932976,74.55956656733488,59.23768524429472,57.880495024260696,98.42399948570808,91.07061659934816,1.0,-1.4229202650551265,-3.4777214619892862
129,113.39860616253532,113.87602664877647,106.3270636796185,104.43802911928618,101.0909508405538,103.5655466949754,0.0,-1.0869113537832176,-1.268540489951711
130,77.42825704769886,79.09055511708968,72.65817808721502,73.45655147326866,99.42715459984028,92.49679692851358,1.0,-1.435488985018225,-3.487368968029635
131,44.68000868336604,40.358342872574674,22.173141961941308,20.2735804783144,104.104871780882,96.75652410078268,1.0,-1.4623503202857169,-5.391531035694219
132,61.39520960636959,35.73275769423703,54.24293405159679,2.4570496943587576,97.24112610115527,103.06484601396804,1.0,-1.2670590100119594,-3.4872725114418603
133,144.22268230079297,132.14967174079544,103.03962976059904,88.11355242897308,118.79994381258678,122.15425406461227,2.0,-1.3796664482542729,-0.9047320518538604
134,174.95315591928065,138.1217995115025,6.601197722423375,14.74242180911147,159.0119584415529,160.9405580681996,3.0,-2.431714600343874,-2.6547265820421515
135,112.80944087734969,121.00604069853448,31.478336431370117,24.14236002694605,177.19096134420542,176.8645607542942,3.0,-1.1286625141656896,-1.2386420874881678
136,145.14298533412068,137.91900507328154,5.017479838577581,13.55876631518212,176.82586176283098,160.2592453588165,3.0,-2.60460753093469,-3.190883988047068
137,164.593216409286,133.62355474562673,31.21255119146587,11.302686126128936,72.27126327196225,114.1662543583372,3.0,-2.762947510168223,-2.435875013799
138,151.32144147309043,132.58998679933882,108.07366759158523,89.73233146148347,118.19133119818495,120.46956616033734,2.0,-1.4009045367182404,-0.9230032427273424
139,130.078773831834,124.95301090179544,86.95767195114364,90.90253219795514,123.86647214811352,124.7833957965509,2.0,-1.1830419894569115,-2.7106751668513547
140,147.22982055960327,124.66009536356964,169.2814607653732,16.54751105495038,179.6959811382424,141.82860525030858,3.0,-3.0561810285699016,-18.03062246862563
141,79.91126769589647,66.10055440220003,78.59774377365517,88.19958374234685,117.24187802018062,117.94284398658505,2.0,-1.1288693719549685,-7.4227231449886
142,97.51597171948109,98.98135084533337,97.28077115033462,99.87687071727484,99.07630410904557,101.2712932993734,1.0,-1.233510649017891,-1.5020680044066963
143,134.03652278356236,125.26081434813176,99.3719677654119,83.19315612751144,121.83467182555005,124.39046939638943,2.0,-1.3842147424503153,-1.0649659202586843
144,42.9369829973378,33.26247492985328,15.591739504743089,15.03153450318261,99.4423548328224,90.37455046097102,1.0,-1.4919090879711514,-6.942213765413009
145,155.67329964900372,129.51152815379766,95.26872405677624,96.38815263165404,128.36360175348727,122.77251104343958,2.0,-1.1905605824226475,-2.512881897032101
146,85.30008762038739,99.99337312832752,78.31367586201111,102.39902172238985,101.96823191189094,94.47277449949615,1.0,-1.4716689748600595,-3.8608029126765526
147,45.27386870093815,42.95066771515832,33.085637724035976,39.13358084977891,101.77311689095458,99.79575953700454,1.0,-1.143962602610148,-3.176178032218949
148,74.96624469563835,76.38096259947824,82.16071691266373,87.38684299928892,96.86598052695304,89.27889277248423,1.0,-1.4518768282917387,-7.041947216753518
149,53.99181017482942,73.04203513385686,52.5768689761627,68.09063776567913,101.36364299875436,97.31471725244523,1.0,-1.561623816994372,-5.474695885270544
150,179.67880099574066,116.0310798680963,54.943800704611846,8.885295894284164,80.05740874137909,107.78019757990516,3.0,-3.1998080923569527,-2.8788815310124685
151,63.73563865077722,62.09159410192609,50.07478279699175,44.03918621388284,120.83293679269104,124.1183528726464,2.0,-0.9982342314204892,-8.151839923089344
152,134.69700314586242,137.15261718389377,124.54381078228975,136.7785704140287,104.46884321931492,100.00215782217236,0.0,-1.3801614530244035,-1.9531777781929192
153,142.552531915578,145.84268118485264,133.85390382099973,144.61025934007762,103.03161842156244,97.78414857232356,0.0,-1.3877195772911453,-1.8708092960642253
154,106.31249226100022,105.84146506692647,99.15020404828894,113.11820621480705,104.25573243808176,94.49182089913992,1.0,-1.4120468682561242,-2.685487483718576
155,100.70664962209564,98.57346717653796,116.63915988165716,128.1000084824641,96.76726570043884,90.2235917328731,1.0,-1.4257642296351052,-5.269615302995784
156,137.35108982140386,146.94172632128289,157.3735521517894,26.99872936002277,160.80013596993095,165.55751798676803,3.0,-2.618920109897962,-20.37627055493823
157,178.01106281276236,149.2297313550901,5.1701782912614185,25.12127634726053,162.16141660526188,166.67595781492085,3.0,-2.796066041009855,-3.1359383268301726
158,135.30138133705063,112.87779052364688,116.33312864493185,90.4560315817908,121.3576541134843,127.01685803504957,2.0,-1.4687097516541694,-1.8593691904143257
159,151.5041631357656,151.6581249130973,34.32679483457058,23.05928191072381,110.04897240915518,152.49951619478836,3.0,-2.7387626307829107,-3.0660008526151947
160,154.2166741155249,150.11351536837452,102.88815643575732,98.56967971716595,121.54670492903756,120.6688948289965,2.0,-1.3934985257386538,-0.8196465072124601
161,162.37698228704275,162.31642295826927,140.78065470594566,146.62888267904887,103.83746500514414,100.82456069158664,0.0,-1.345098415941255,-1.5393038822250458
162,19.85026037506733,20.66313765391862,23.559844201397585,1.3810261190758628,120.71580464039891,120.72044989343726,2.0,-1.1587674178694645,-10.63948601556064
163,120.61317003278523,104.60446256549518,111.1112497300668,87.12706273872357,124.00479322895164,127.50526196796832,2.0,-1.5148974960083248,-2.6485373658093323
164,158.1494237636303,164.74322229508556,25.78165596578488,154.0920227318288,149.34451205184024,166.9419599164931,3.0,-2.5399557376985413,-15.1688274784505
165,144.9324905621586,147.1772734064107,98.90068939694204,119.50042132868688,120.02644790938656,113.68716744662224,2.0,-1.080176040951507,-2.355123761984295
166,134.5577160066552,151.64709686976732,54.62769057791367,62.63622722508548,67.01514663780324,57.508218077396165,3.0,-0.8844565195670415,-1.04014451766444
167,127.78730332832473,169.42577776903457,2.7983529231338458,23.70306515018416,71.46661989589553,62.57655807517665,3.0,-3.637564532747168,-3.892771513824607
168,111.56757489552874,118.98176578874994,94.5037909211862,105.6694324596223,120.75879433354898,117.86179640365086,2.0,-1.2236001312251417,-3.6554337369335927
169,114.53791395959291,113.20528610074676,106.019673062568,105.36190066006212,100.2177977401839,102.6558598274605,1.0,-1.1189925489104982,-1.3710733979471217
170,161.5969835802739,143.25260606953483,116.08358886290422,99.12221755438064,125.09958260159024,127.11863229993912,2.0,-1.4494272526912704,-0.7851553506104023
171,85.05393559175145,86.36143746659609,84.32211039066779,76.49957937204387,94.11724123485476,100.79461787504076,1.0,-1.2392292058829832,-2.029348862000248
172,60.983174373020674,62.26090442709405,50.90804337843186,51.33008573335943,99.2681772571683,101.92022661292488,1.0,-1.1504539971640844,-2.3793365663301693
173,60.07858688486666,66.55978704783791,56.8292373624187,51.24005522882103,97.9024616208946,91.22014863727276,1.0,-1.4527165662035395,-3.998487335415304
174,35.8973466722852,33.58900038480742,0.563635909076554,16.4202033724369,115.06384841235332,119.60239632363228,2.0,-1.3313968982400588,-4.397343780165537
175,152.5314099253571,86.78932642399508,144.51606455713875,75.77988039102078,99.9368944753704,104.34646464936688,0.0,-1.1220199516695677,-2.0253632325125284
176,25.98812627907004,20.55199569688244,18.589466548764776,3.28793722141332,119.39194665090815,118.55470351749204,2.0,-1.1488785031085784,-11.80975052508583
177,103.72574264987796,91.27331820951343,101.9071427647257,78.8729526721139,99.46720574807452,92.9224496953832,1.0,-1.4225320133463373,-5.993181993628437
178,162.01932800020913,144.42637369047736,109.45424877154184,95.27617448803504,117.490439388907,121.67144483308978,2.0,-1.3781504382056933,-0.8058372789409352
179,149.40939353761354,161.0903956810969,101.28740827254524,121.90834070550892,125.8884414174835,122.95215865235492,2.0,-1.1847725229106325,-2.633034008665695
180,124.90966310717118,128.0939023119835,84.61389002513882,99.395818800716,120.72781431506648,115.9563182520881,2.0,-1.1733541241276515,-2.436303664663531
181,150.3059739108045,8.496879081560849,34.539602085718386,130.9090243302445,109.10939212561604,152.15286221143825,3.0,-2.7053918790337343,-3.0635378333565555
182,43.49424707647815,42.85959602776954,17.99246748363959,17.778037919189643,98.24423967350948,89.71366109146369,1.0,-1.4048029740286476,-5.507162988334597
183,131.72995776957882,141.26697434787556,84.46391267126896,106.914729690048,118.0308609133345,115.91558862884474,2.0,-1.1300774407841427,-2.2465530584642197
184,35.717369779782544,43.796469088413325,7.847707353368422,9.809858139243271,98.6548083845848,89.84518026105921,1.0,-1.4935780743616838,-6.329000601563499
185,97.67799285535916,91.00744856373544,68.39141005834773,50.40089562247543,115.5713457710294,121.50016656735885,2.0,-1.4136846025905094,-1.520724346648827
186,99.9219232636107,106.40133985905211,96.37390445753256,112.33552752737022,107.25369748958887,99.55743656627048,0.0,-1.4303695904605336,-2.7249276023419933
187,148.86164327119494,25.287493311927918,23.41501110780685,73.57268896630282,155.23916179630854,154.8359216803992,3.0,-2.617862895949409,-9.404369576670463
188,5.461176689725914,28.688525915000877,10.670025773346218,21.6953699078676,120.29954809360343,129.6994483126813,2.0,-1.4470753884823646,-5.8025441514063
