left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle,left_hip_angle,right_hip_angle,label,torso_straightness,arms_straightness
97.51597171948109,98.98135084533337,97.28077115033462,99.87687071727483,99.07630410904555,101.2712932993734,1.0,-1.2335106490178913,-1.5020680044066963
101.72034371944196,106.58501787825126,96.38761417906493,112.76130576433468,102.61096472995573,92.88854787419818,1.0,-1.4359649113399882,-2.6864810600999505
104.94369053965852,96.96927424080478,100.95713932933484,99.40872660125723,101.20227649646611,102.33926276891536,1.0,-1.2350095984077107,-1.5226661573565679
101.46256370181919,107.07532004170785,96.95046206564344,114.74733253732039,102.38797405194227,95.8242010039636,1.0,-1.4274810878201705,-2.6805200671486524
101.63638869904577,97.44823060040609,100.18155587030955,98.86290401996081,102.93159936728688,103.5666854814158,1.0,-1.251618716165863,-1.5550013889069585
101.93605148603167,107.28623792375919,97.53442064163062,112.9833138944076,103.13899546668857,94.57964104211439,1.0,-1.4174469861755776,-2.714326570948232
101.09041414566144,96.42761420710445,99.4019986295018,96.95019758237703,106.2588999227231,105.55796014249853,1.0,-1.2635986438963513,-1.554067672187867
103.4674893626884,117.9443799882456,98.3165819576551,118.61709602987574,103.01176094587221,96.2252471746989,1.0,-1.4212333821804197,-2.687899048287269
100.48290115872622,96.78602204033834,99.29808545601244,98.03644621240984,103.42886118387246,105.5962349028452,1.0,-1.2527931679152702,-1.5520024916312791
108.64766659147061,106.98864500230401,98.41277087692745,108.93183271256503,102.4310164551175,96.58617101872044,1.0,-1.4273144479263218,-2.549480718582433
99.01948512676948,97.19798059484037,100.31252459133327,98.81832586312638,102.44452699177063,104.77250966992904,1.0,-1.241362517618754,-1.5352552769888885
105.8281689674379,108.541259213996,101.6372433176926,112.46986937742075,103.28490766894045,95.90063074864024,1.0,-1.4244980188075607,-2.5483105175551017
98.09639409199848,97.18799927614334,101.17502215258294,98.75697301028138,102.16016467210746,105.2601988939978,1.0,-1.2400713551244003,-1.558883996354588
106.09367315461917,108.5350090897773,100.65055738213114,114.70872399250341,103.10231548172214,95.03767820047835,1.0,-1.414472444804093,-2.6094543995565407
98.07365604866976,92.4568277799738,100.93328831654452,96.22532383733055,105.95205966387995,106.96499198986511,1.0,-1.2537385785366761,-1.5903273357327312
107.12443078316791,106.97852751520466,100.15905493199544,114.3984698697495,103.66870713132381,94.13800913612275,1.0,-1.415562967803278,-2.665808156277733
97.28842145731937,95.85357662490304,99.98939302974253,96.02388484597273,107.79258736142236,106.50746992261762,1.0,-1.2360818522064743,-1.5463075888531659
106.31249226100022,105.84146506692647,99.15020404828894,113.11820621480703,104.25573243808176,94.49182089913991,1.0,-1.4120468682561242,-2.685487483718576
93.95619399299477,96.5820708699872,98.20346006990933,96.76677324273248,100.80881451671041,104.66657856326506,1.0,-1.2198239488449145,-1.5196178127308864
102.93839653468729,102.13113224793867,99.64112520748543,109.5109342381121,102.91012206978155,93.20489636382968,1.0,-1.396542097676665,-2.6773480790958244
93.98662033366506,96.76257502535822,98.0711736163021,96.3562587525703,100.13375705278732,104.43916813003672,1.0,-1.2075752207325006,-1.5317236571099486
101.54960595885153,116.02932856891253,101.48066026414043,117.70652272592453,101.80612394984954,94.31617390431825,1.0,-1.4007545474118068,-2.686408397894372
94.56359693937746,94.47769147931308,97.30649039130792,96.26826746738035,98.75040174016512,103.8595304814609,1.0,-1.1928557078482567,-1.573506978036475
100.4251041457767,101.91902476697196,101.08354267151152,104.81627803585891,102.04312767243141,94.9882836113017,1.0,-1.3979587041843862,-2.7040160697674493
94.31406822546957,96.38935360097847,99.47618882364168,98.03196322175545,98.86144206605668,103.52379487673,1.0,-1.2014855850400141,-1.6149984452560844
95.76996485358745,101.5636445102305,101.32873531184362,104.46700440310299,101.63112186755923,94.21553844327391,1.0,-1.4012241338457225,-2.8075998580484334
94.76538171496824,97.08160422509552,101.07368211421614,97.96944549981852,98.3470720813574,103.69283495814075,1.0,-1.1996709714192872,-1.597382521893779
99.19352626188515,100.20714587944998,100.43850722969954,104.99886113880773,101.20871958525079,93.88902088086401,1.0,-1.410106799990229,-2.673620125582788
100.80306945965762,97.40637599100212,103.8371776466721,97.62729154749512,97.96101201508597,104.0612384635605,1.0,-1.1942132619484285,-1.594708309212181
101.62878539876766,101.67032143860322,97.83486851976211,107.65251519661895,101.12248142254938,92.98413123895506,1.0,-1.4118477539490435,-2.682416747139256
101.26260360340599,97.98375645326624,104.44146794711679,96.80603151084495,98.26735465433558,105.52576190735725,1.0,-1.2022650434264353,-1.589000161815838
103.87600961008923,102.4161674584108,98.71556274116472,109.0560755029896,101.47130812290972,92.58040528530995,1.0,-1.416616507940748,-2.7675669016581623
